t_ms,asset_id,size_bytes
11456,a56668,65536
11458,a44274,65536
11459,a89619,262144
11461,a79341,65536
11464,a21811,131072
11467,a21754,65536
11470,a97243,65536
11472,a18101,131072
11473,a83262,262144
11475,a59879,262144
11477,a62620,65536
11479,a15992,65536
11481,a53827,65536
11483,a40017,65536
11485,a1312,65536
11487,a64964,65536
11490,a79391,262144
11492,a46365,131072
11494,a61041,262144
11496,a68338,131072
11511,a3774,65536
11514,a78752,262144
11515,a68750,262144
11518,a49602,65536
11521,a61816,262144
11524,a50423,65536
11526,a29799,65536
11528,a88499,65536
11531,a85548,65536
11532,a76678,65536
11534,a96870,65536
11535,a43725,131072
11536,a4935,65536
11537,a95991,131072
11538,a29270,131072
11539,a44234,65536
11540,a44974,65536
11541,a96777,131072
11544,a64119,262144
11547,a49398,262144
11548,a19497,65536
11550,a43194,262144
11551,a12610,65536
11554,a32825,131072
11555,a93013,131072
11557,a7602,131072
11558,a71910,65536
11561,a562,65536
11562,a72254,131072
11565,a92663,131072
11566,a99793,262144
11569,a71512,131072
11572,a26957,65536
11575,a87872,262144
11577,a31511,131072
11579,a69796,131072
11581,a5706,65536
11584,a69780,131072
11587,a76780,65536
11590,a25856,262144
11592,a95786,131072
11593,a79144,262144
11595,a25856,262144
11597,a20269,65536
11599,a64271,131072
11600,a82071,65536
11602,a71729,131072
11604,a81260,131072
11607,a6855,65536
11608,a47359,65536
11610,a64541,65536
11613,a61261,262144
11616,a50341,262144
11619,a37132,65536
11634,a95995,131072
11636,a9414,65536
11639,a10863,65536
11642,a32008,65536
11645,a10559,262144
11646,a3658,65536
11648,a81338,65536
11650,a15261,131072
11652,a5576,65536
11655,a58823,262144
11657,a7384,65536
11660,a14723,65536
11662,a14987,131072
11665,a95075,262144
11667,a47449,65536
11670,a96566,65536
11671,a64729,262144
11674,a13653,262144
11677,a41156,131072
11685,a8267,65536
11688,a84985,131072
11691,a28462,131072
11693,a83380,262144
11696,a42322,262144
11697,a78404,262144
11698,a95525,65536
11700,a2676,262144
11701,a58501,65536
11702,a4987,262144
11703,a64182,262144
11705,a56670,131072
11708,a40088,65536
11709,a69101,262144
11712,a37200,262144
11713,a46077,65536
11716,a13190,65536
11719,a86480,65536
11720,a19104,65536
11722,a17978,65536
11723,a3412,131072
11725,a46254,65536
11726,a19395,262144
11729,a5614,65536
11731,a97691,65536
11733,a81369,131072
11734,a40416,131072
11735,a96783,65536
11736,a43355,65536
11737,a9530,65536
11739,a6087,262144
11740,a83322,262144
11743,a74301,262144
11745,a79340,65536
11746,a17824,65536
11748,a59736,65536
11749,a19931,65536
11751,a2676,262144
11754,a64961,65536
11755,a22388,262144
11756,a36178,262144
11757,a5833,65536
11759,a2250,131072
11760,a36587,262144
11762,a56311,65536
11765,a56745,131072
11766,a889,65536
11769,a54509,65536
11770,a49946,65536
11772,a7654,262144
11774,a14271,65536
11776,a43842,65536
11778,a63510,65536
11781,a83218,65536
11782,a58543,65536
11785,a41362,65536
11787,a33519,131072
11788,a12820,131072
11789,a99527,131072
11791,a53720,262144
11794,a108,131072
11795,a12463,262144
11797,a22115,65536
11798,a77514,131072
11800,a3029,131072
11801,a17277,131072
11803,a30002,262144
11806,a12181,262144
11807,a27602,262144
11809,a17263,65536
11810,a22600,131072
11812,a37885,65536
11813,a35142,65536
11815,a63042,131072
11821,a44313,131072
11824,a53383,65536
11827,a44827,131072
11830,a1985,131072
11833,a25922,65536
11834,a30694,65536
11835,a76057,262144
11838,a70517,65536
11841,a88505,65536
11842,a55484,131072
11844,a7410,65536
11845,a84410,131072
11846,a35599,262144
11847,a9715,65536
11850,a88915,262144
11853,a24007,131072
11854,a72181,65536
11855,a17328,65536
11856,a14211,65536
11857,a32250,262144
11859,a50608,262144
11862,a91411,65536
11864,a17697,65536
11865,a5756,65536
11866,a76213,65536
11867,a64517,262144
11868,a9082,262144
11871,a3205,65536
11874,a15997,65536
11876,a3558,262144
11879,a85023,65536
11880,a91868,131072
11883,a60964,131072
11884,a87492,65536
11885,a84233,131072
11886,a46792,65536
11888,a6781,65536
11890,a74644,262144
11892,a24252,65536
11894,a80460,65536
11897,a14323,65536
11899,a72272,65536
11901,a48874,262144
11903,a85327,65536
11904,a29793,65536
11906,a82523,65536
11908,a66367,65536
11909,a80544,65536
11910,a24157,65536
11913,a39146,65536
11915,a6878,65536
11917,a68340,65536
11918,a25545,65536
11921,a62251,65536
11924,a1969,65536
11926,a36115,65536
11948,a35171,262144
11951,a24357,131072
11952,a28946,262144
11955,a37079,131072
11957,a93601,131072
11959,a27159,131072
11961,a72382,65536
11962,a72087,262144
11963,a58888,65536
11966,a57099,65536
11969,a29112,65536
11970,a65534,65536
11973,a90163,131072
11974,a14867,131072
11976,a20798,65536
11979,a66646,262144
11981,a77766,131072
11982,a51924,131072
11983,a1903,65536
11986,a19858,65536
11989,a73466,65536
11990,a48982,65536
11991,a42697,65536
11992,a30285,65536
11993,a85922,65536
11994,a92533,131072
11997,a49772,65536
12000,a85512,262144
12003,a93806,262144
12025,a90931,131072
12028,a47359,65536
12030,a98333,131072
12049,a53122,131072
12051,a85983,65536
12054,a39348,65536
12056,a88168,262144
12057,a98050,262144
12060,a13225,131072
12061,a6288,262144
12062,a6530,65536
12065,a44725,131072
12067,a67989,262144
12069,a76085,131072
12070,a74276,131072
12073,a32461,131072
12076,a48891,65536
12079,a66071,262144
12081,a15914,65536
12084,a94845,262144
12086,a90661,65536
12110,a11032,65536
12113,a82751,65536
12114,a57499,65536
12115,a8695,65536
12117,a72806,262144
12118,a89268,131072
12124,a39179,131072
12125,a9111,131072
12127,a71206,131072
12130,a76043,65536
12131,a66080,65536
12134,a33994,131072
12136,a81184,65536
12138,a60977,262144
12140,a89700,65536
12143,a2703,65536
12146,a33588,131072
12148,a34764,65536
12151,a33806,262144
12154,a53774,262144
12157,a51622,65536
12158,a91119,65536
12160,a79157,65536
12162,a21743,65536
12163,a94982,65536
12165,a40658,262144
12167,a50560,65536
12169,a57185,131072
12171,a43738,65536
12173,a8242,65536
12176,a41607,131072
12178,a47641,65536
12181,a47068,65536
12183,a66985,262144
12184,a73887,131072
12186,a83034,131072
12189,a94639,131072
12191,a37800,262144
12194,a70768,65536
12196,a95237,65536
12197,a65227,131072
12199,a34491,65536
12200,a2695,131072
12202,a51347,262144
12205,a5025,65536
12206,a35841,262144
12208,a26741,65536
12209,a74798,262144
12212,a87870,65536
12215,a19436,65536
12217,a76134,262144
12218,a27771,65536
12220,a96004,131072
12223,a70818,262144
12225,a80363,65536
12226,a57212,262144
12227,a3368,131072
12228,a23842,65536
12229,a87178,65536
12230,a47696,131072
12233,a78904,262144
12234,a57792,131072
12236,a96021,65536
12239,a78508,65536
12240,a45805,65536
12243,a88685,65536
12246,a41607,262144
12249,a77027,131072
12252,a93511,65536
12254,a67363,65536
12255,a76653,262144
12258,a9102,65536
12259,a19981,262144
12261,a18942,131072
12264,a87768,262144
12265,a95052,65536
12268,a19967,65536
12269,a74798,65536
12271,a74100,65536
12273,a13829,65536
12275,a3762,262144
12278,a92374,65536
12281,a73742,262144
12283,a20601,65536
12285,a21365,262144
12288,a83636,262144
12289,a46847,65536
12290,a87598,262144
12292,a97876,65536
12293,a93590,65536
12295,a68815,131072
12297,a20884,65536
12299,a10637,262144
12302,a73310,65536
12304,a35929,65536
12305,a66263,65536
12307,a77872,131072
12309,a90838,65536
12312,a70574,262144
12315,a11972,262144
12330,a31445,131072
12333,a13252,65536
12335,a76613,131072
12338,a47826,65536
12339,a16124,65536
12340,a35259,262144
12343,a11839,65536
12346,a61676,65536
12349,a74906,262144
12351,a81166,65536
12354,a98743,131072
12356,a65082,65536
12359,a15289,65536
12360,a83950,131072
12363,a60108,65536
12365,a99762,65536
12368,a15983,65536
12371,a72681,65536
12374,a62659,65536
12391,a29294,65536
12393,a89002,65536
12396,a73202,65536
12398,a52051,65536
12400,a64269,262144
12403,a76188,65536
12404,a32304,131072
12405,a20706,131072
12408,a59473,262144
12411,a36309,131072
12414,a21097,262144
12416,a69577,131072
12419,a49791,65536
12421,a76271,65536
12423,a18276,262144
12426,a83530,131072
12428,a70125,131072
12431,a57818,65536
12434,a9950,65536
12435,a77411,131072
12437,a63481,65536
12439,a37179,131072
12441,a86960,262144
12442,a64490,65536
12445,a45530,262144
12446,a19120,65536
12449,a56004,65536
12451,a27165,131072
12452,a45996,65536
12454,a85784,65536
12457,a32680,65536
12460,a60867,262144
12462,a29129,131072
12470,a15136,65536
12471,a1430,131072
12473,a84125,65536
12476,a18943,65536
12478,a2720,65536
12480,a9011,131072
12482,a17046,65536
12485,a72408,131072
12487,a61752,65536
12488,a83879,65536
12491,a73788,65536
12494,a77296,65536
12496,a12630,131072
12498,a7860,262144
12501,a70012,65536
12504,a24594,65536
12506,a14261,262144
12507,a32556,65536
12510,a94108,131072
12511,a90550,65536
12512,a34269,262144
12513,a3154,131072
12514,a41903,65536
12516,a72536,262144
12517,a96363,262144
12518,a39540,65536
12520,a23472,262144
12523,a91147,131072
12524,a44517,65536
12527,a64755,131072
12530,a70152,65536
12532,a19519,65536
12534,a47941,65536
12535,a551,262144
12538,a40454,131072
12541,a88164,65536
12543,a29539,65536
12544,a73888,65536
12561,a62343,131072
12563,a35579,65536
12565,a12332,65536
12566,a96681,65536
12568,a26742,65536
12569,a52684,65536
12572,a80047,131072
12575,a56211,65536
12577,a87803,262144
12579,a39492,131072
12581,a32769,131072
12584,a62272,131072
12585,a56211,65536
12588,a85095,262144
12591,a99560,262144
12592,a11796,65536
12609,a68336,262144
12612,a90923,65536
12615,a60213,131072
12616,a91913,131072
12618,a59007,65536
12621,a70297,65536
12623,a61265,131072
12626,a58093,65536
12627,a36456,262144
12630,a29391,131072
12632,a77708,65536
12634,a86325,262144
12635,a45383,262144
12636,a54042,65536
12639,a63830,262144
12640,a62005,262144
12643,a63520,65536
12646,a5554,262144
12648,a89338,262144
12651,a6225,262144
12654,a88070,65536
12656,a7670,131072
12659,a51804,65536
12661,a72232,131072
12664,a2471,65536
12665,a62816,262144
12667,a43034,262144
12670,a35307,262144
12672,a57307,65536
12675,a68135,65536
12677,a50037,262144
12678,a13844,65536
12679,a47058,65536
12680,a48258,131072
12682,a99320,262144
12684,a83992,131072
12685,a26619,262144
12688,a23226,262144
12690,a17278,262144
12693,a30278,262144
12695,a92047,262144
12696,a33810,65536
12699,a58954,65536
12700,a93364,65536
12701,a78219,131072
12702,a90747,131072
12705,a13015,65536
12706,a10048,131072
12707,a89254,65536
12709,a63907,65536
12710,a80162,131072
12713,a19438,65536
12716,a76836,131072
12718,a32653,131072
12719,a45504,131072
12721,a37567,65536
12723,a54303,65536
12729,a2979,262144
12731,a74224,131072
12734,a34302,131072
12737,a56339,131072
12738,a444,131072
12741,a8927,65536
12744,a19359,65536
12747,a79444,65536
12749,a20180,262144
12750,a73751,65536
12752,a99164,131072
12753,a15073,65536
12756,a30442,131072
12758,a36941,131072
12759,a65469,262144
12762,a99363,131072
12764,a18468,131072
12767,a35113,65536
12792,a18485,262144
12793,a79599,65536
12795,a54077,262144
12796,a83329,65536
12798,a21168,131072
12801,a64855,65536
12802,a28090,65536
12805,a29492,262144
12807,a90912,131072
12810,a25117,65536
12812,a74457,65536
12813,a62685,65536
12815,a76947,131072
12817,a37718,65536
12818,a1874,65536
12820,a36128,131072
12822,a88165,262144
12824,a802,131072
12827,a21899,65536
12829,a90912,65536
12832,a65408,65536
12834,a79945,65536
12835,a64705,65536
12837,a5883,131072
12839,a43647,65536
12841,a56896,131072
12844,a22079,131072
12846,a87362,65536
12849,a32390,131072
12852,a60551,65536
12854,a15391,65536
12855,a67210,262144
12857,a20891,131072
12860,a74421,65536
12862,a23398,262144
12864,a26860,65536
12866,a61543,65536
12867,a99102,262144
12869,a35695,262144
12872,a72390,131072
12875,a30025,262144
12876,a69184,262144
12877,a23599,262144
12878,a31657,65536
12879,a20617,65536
12882,a64443,65536
12885,a68345,131072
12886,a46885,65536
12887,a58413,65536
12888,a53718,131072
12889,a62453,65536
12891,a85532,131072
12892,a79815,262144
12893,a43441,131072
12894,a86762,131072
12896,a20116,65536
12898,a34432,131072
12900,a69064,262144
12901,a73587,65536
12902,a43311,131072
12904,a29129,65536
12907,a83870,65536
12909,a18607,262144
12912,a43095,65536
12915,a69729,65536
12917,a80210,131072
12920,a63625,131072
12922,a87621,65536
12925,a62753,65536
12927,a72743,65536
12941,a62038,131072
12942,a14466,65536
12945,a87212,131072
12946,a42455,131072
12948,a32393,65536
12951,a26158,65536
12954,a79286,65536
12957,a68002,65536
12959,a52838,65536
12961,a54182,65536
12964,a66637,65536
12966,a46558,65536
12967,a35280,65536
12968,a67563,65536
12971,a10038,65536
12974,a47258,65536
12976,a35778,65536
12979,a77888,131072
12981,a69588,65536
12984,a21112,65536
12987,a71155,262144
12988,a56125,131072
12990,a82962,65536
12992,a92545,65536
12994,a80782,262144
12996,a66333,131072
12999,a12400,65536
13001,a1698,262144
13002,a68413,131072
13005,a45923,65536
13007,a90555,65536
13009,a64781,262144
13011,a26812,65536
13014,a92929,65536
13016,a32258,262144
13018,a36796,65536
13019,a99271,65536
13020,a58589,65536
13021,a17766,131072
13023,a71182,65536
13026,a86443,131072
13028,a48291,131072
13030,a38552,65536
13031,a2465,131072
13033,a76689,131072
13035,a78019,131072
13038,a77581,131072
13041,a71134,65536
13044,a46015,65536
13047,a78916,131072
13048,a87944,65536
13049,a69225,262144
13051,a34545,262144
13053,a97070,65536
13056,a77396,65536
13057,a68763,65536
13060,a3265,65536
13063,a97517,262144
13064,a59313,262144
13067,a87039,65536
13070,a93147,131072
13073,a83905,262144
13076,a74896,262144
13079,a62732,131072
13080,a59160,262144
13081,a94184,131072
13084,a78635,131072
13087,a10878,65536
13089,a46559,262144
13090,a8709,65536
13092,a83726,131072
13093,a34806,65536
13096,a7388,262144
13099,a29559,262144
13101,a61724,65536
13104,a40920,65536
13105,a50967,65536
13106,a6558,131072
13108,a31755,262144
13122,a23796,65536
13124,a26953,65536
13127,a55778,65536
13129,a96919,262144
13130,a81179,65536
13133,a36812,65536
13136,a2507,65536
13137,a54747,131072
13139,a93388,65536
13141,a37006,65536
13142,a7266,65536
13144,a87043,65536
13146,a59323,131072
13148,a43995,65536
13151,a33915,131072
13153,a4067,65536
13156,a89818,65536
13159,a12806,65536
13162,a52950,65536
13163,a59273,131072
13166,a11701,65536
13167,a76079,262144
13170,a50244,65536
13172,a12516,65536
13174,a47283,65536
13176,a84735,131072
13178,a48153,262144
13181,a532,65536
13183,a92018,131072
13186,a16855,262144
13187,a13843,65536
13188,a88642,262144
13191,a37434,65536
13193,a78176,262144
13195,a79800,262144
13196,a35229,65536
13199,a87836,65536
13201,a73181,65536
13202,a61278,65536
13205,a76320,131072
13207,a70559,262144
13208,a79337,262144
13210,a53703,131072
13213,a65918,65536
13216,a49160,65536
13217,a87410,131072
13218,a90274,131072
13219,a16090,131072
13220,a89397,65536
13221,a1406,131072
13223,a97168,65536
13225,a31826,65536
13227,a12929,65536
13228,a30057,131072
13230,a43665,131072
13232,a57210,65536
13234,a33432,262144
13236,a79068,65536
13237,a52981,262144
13239,a16029,65536
13241,a32086,65536
13244,a16428,65536
13247,a67291,262144
13248,a70018,131072
13251,a56726,65536
13253,a18338,131072
13254,a1572,262144
13255,a54352,65536
13257,a11846,262144
13259,a99855,262144
13260,a32121,65536
13261,a48203,65536
13264,a85144,262144
13266,a5905,65536
13267,a30292,65536
13269,a30496,262144
13270,a42654,131072
13273,a49653,65536
13276,a36193,65536
13279,a34192,65536
13280,a25014,131072
13281,a60868,262144
13282,a10610,131072
13285,a60068,65536
13286,a87951,65536
13289,a88752,131072
13292,a29273,262144
13293,a83582,65536
13294,a90375,65536
13297,a38803,65536
13300,a32614,262144
13303,a50860,262144
13306,a83612,65536
13308,a28122,65536
13309,a99229,65536
13311,a6404,131072
13314,a69511,262144
13316,a88039,262144
13317,a79317,131072
13320,a75938,65536
13322,a72245,65536
13323,a8029,65536
13325,a87334,65536
13326,a53533,65536
13327,a93409,262144
13328,a67404,131072
13331,a1959,65536
13332,a52230,131072
13334,a34373,131072
13335,a30018,65536
13337,a37132,65536
13338,a80281,65536
13341,a641,131072
13342,a87326,65536
13345,a56450,65536
13347,a91200,131072
13350,a57911,131072
13351,a49787,65536
13353,a35635,65536
13354,a416,262144
13355,a16570,65536
13358,a83206,65536
13359,a44584,131072
13361,a37971,262144
13362,a12353,131072
13375,a19112,65536
13377,a25158,65536
13380,a70091,131072
13381,a20074,131072
13382,a90979,65536
13384,a19749,131072
13385,a44300,262144
13388,a76836,65536
13390,a43623,65536
13392,a55483,65536
13393,a91021,131072
13394,a78427,262144
13395,a96414,262144
13396,a49298,65536
13399,a36113,65536
13400,a48987,131072
13401,a6354,65536
13403,a63627,262144
13406,a12678,65536
13407,a86485,131072
13409,a36229,65536
13410,a71577,65536
13412,a80414,65536
13414,a23376,131072
13415,a7220,262144
13417,a40351,65536
13418,a10754,65536
13420,a87408,65536
13423,a11784,65536
13425,a44463,131072
13426,a79454,65536
13428,a17386,262144
13431,a70120,65536
13433,a87883,65536
13434,a62989,65536
13459,a28953,131072
13462,a9264,65536
13463,a19070,65536
13465,a66932,131072
13476,a65215,65536
13478,a86927,65536
13480,a31810,262144
13481,a15459,65536
13484,a32993,65536
13486,a82629,65536
13487,a77952,65536
13490,a70240,65536
13493,a54230,131072
13495,a64655,65536
13498,a60450,65536
13499,a66655,65536
13502,a23569,262144
13503,a92208,131072
13505,a5953,131072
13506,a32482,262144
13509,a32169,262144
13510,a69169,65536
13513,a43156,262144
13516,a849,131072
13517,a75397,262144
13519,a13737,65536
13521,a32174,65536
13523,a51505,65536
13526,a38859,262144
13527,a13362,65536
13528,a35300,131072
13531,a68910,65536
13533,a35830,262144
13543,a56265,131072
13544,a40515,262144
13547,a32277,262144
13548,a82317,131072
13550,a5471,131072
13552,a47433,262144
13553,a23075,65536
13554,a18974,65536
13556,a14591,65536
13558,a83064,65536
13561,a46222,262144
13562,a58715,65536
13564,a40297,65536
13566,a47552,131072
13569,a97931,131072
13571,a95346,131072
13573,a40624,65536
13576,a33558,131072
13579,a26843,262144
13580,a88573,262144
13581,a33256,65536
13583,a36873,65536
13586,a83429,65536
13597,a99295,131072
13599,a94823,262144
13601,a11688,65536
13602,a41731,65536
13605,a66973,262144
13608,a30255,65536
13609,a52212,65536
13610,a21378,131072
13613,a84338,131072
13614,a47496,131072
13616,a72944,131072
13617,a90128,131072
13618,a92746,65536
13621,a66024,65536
13624,a26865,65536
13625,a33981,262144
13626,a88618,131072
13627,a60425,262144
13629,a76873,65536
13630,a36718,262144
13633,a2825,131072
13634,a17432,262144
13637,a8794,65536
13640,a6180,262144
13642,a89215,262144
13645,a87823,65536
13647,a8806,65536
13648,a68735,65536
13650,a76377,65536
13651,a44387,262144
13652,a98369,262144
13653,a61569,65536
13655,a64365,131072
13658,a21265,262144
13661,a37017,65536
13664,a88727,65536
13667,a39809,65536
13670,a33284,65536
13673,a16411,131072
13674,a30956,131072
13676,a2249,65536
13678,a75921,262144
13679,a28465,262144
13681,a38555,262144
13684,a61621,65536
13685,a99930,131072
13688,a8326,65536
13690,a32565,65536
13692,a74184,65536
13693,a77423,65536
13703,a80430,65536
13705,a62010,131072
13706,a50675,65536
13709,a48933,65536
13712,a62986,262144
13713,a91808,262144
13715,a86420,65536
13718,a88846,65536
13720,a73014,262144
13722,a62830,65536
13724,a53864,65536
13727,a40620,65536
13729,a80275,262144
13731,a30868,65536
13732,a43037,65536
13733,a97328,65536
13735,a46553,131072
13737,a3562,65536
13740,a88392,262144
13742,a15153,262144
13744,a52287,65536
13746,a20971,262144
13757,a73383,131072
13760,a66810,262144
13762,a14582,65536
13765,a75225,65536
13766,a8324,131072
13768,a5017,262144
13771,a69738,131072
13773,a36608,131072
13776,a85758,262144
13779,a79298,65536
13782,a88971,65536
13783,a67685,65536
13784,a32032,262144
13787,a68149,65536
13789,a68872,65536
13791,a18884,65536
13792,a7381,65536
13795,a24115,65536
13798,a25379,65536
13800,a51816,65536
13801,a83327,65536
13804,a85358,65536
13806,a9484,262144
13807,a39249,262144
13808,a39476,65536
13810,a99902,131072
13812,a35615,131072
13814,a3212,262144
13817,a32234,65536
13818,a91020,65536
13819,a74079,262144
13820,a51173,65536
13822,a8483,262144
13824,a59054,65536
13826,a11172,131072
13829,a96877,131072
13831,a6566,131072
13834,a99293,65536
13837,a5444,65536
13839,a95101,262144
13842,a98987,262144
13843,a72140,131072
13845,a86958,262144
13846,a47159,131072
13848,a79026,65536
13851,a96964,131072
13852,a72775,65536
13854,a93281,131072
13855,a81122,65536
13856,a62348,131072
13858,a38258,131072
13860,a65831,131072
13863,a51172,131072
13865,a46612,131072
13868,a15153,131072
13869,a21942,65536
13870,a14484,131072
13873,a66495,131072
13874,a93833,131072
13875,a82201,262144
13876,a16281,262144
13878,a2988,262144
13881,a287,65536
13883,a68872,65536
13884,a36096,65536
13885,a4030,65536
13886,a35500,131072
13911,a34197,65536
13912,a24791,65536
13915,a23300,131072
13916,a6709,131072
13919,a93814,65536
13921,a93734,65536
13924,a44776,65536
13927,a80780,262144
13928,a75970,262144
13930,a99141,65536
13931,a59669,131072
13932,a21779,262144
13933,a37101,65536
13934,a25857,131072
13935,a93346,65536
13936,a25425,65536
13939,a3284,131072
13941,a98960,131072
13942,a68679,262144
13943,a81653,65536
13946,a21906,131072
13949,a66646,131072
13952,a29141,65536
13953,a97108,65536
13955,a76252,262144
13957,a85502,262144
13960,a19389,65536
13963,a18640,131072
13982,a7149,65536
13985,a9745,131072
13988,a82248,131072
13989,a40508,262144
13992,a6946,131072
13993,a2673,262144
13994,a50698,131072
13995,a9476,65536
13996,a73152,65536
13997,a50426,262144
13999,a10729,131072
14002,a49320,131072
14005,a62656,131072
14006,a88849,65536
14008,a3796,262144
14009,a93353,65536
14010,a22434,65536
14012,a28127,131072
14013,a80489,131072
14016,a74676,262144
14018,a8029,65536
14019,a16776,262144
14021,a39290,262144
14024,a15499,262144
14025,a96007,65536
14026,a79434,131072
14027,a20777,131072
14028,a95352,131072
14029,a87316,65536
14031,a64335,65536
14034,a33263,131072
14037,a72958,262144
14040,a81623,65536
14041,a23244,131072
14043,a57384,65536
14045,a52168,65536
14046,a62437,131072
14048,a47998,65536
14050,a10940,131072
14051,a75369,65536
14054,a65819,131072
14057,a90204,65536
14058,a39394,131072
14060,a55349,65536
14063,a46832,131072
14064,a31328,131072
14065,a10707,65536
14067,a82124,65536
14069,a9687,65536
14071,a25160,65536
14072,a91961,65536
14075,a39994,65536
14078,a82640,65536
14079,a33940,131072
14081,a31194,65536
14083,a49207,262144
14084,a72213,131072
14085,a65724,65536
14087,a94920,262144
14089,a35430,262144
14092,a54255,131072
14093,a25274,65536
14096,a24268,131072
14097,a8935,65536
14098,a7308,65536
14100,a76645,65536
14102,a4994,131072
14105,a37846,262144
14108,a9156,65536
14111,a30829,131072
14113,a73638,131072
14115,a91854,65536
14122,a99301,131072
14124,a34538,65536
14125,a54268,262144
14128,a38908,262144
14130,a78141,262144
14133,a54528,65536
14135,a27237,262144
14138,a51240,65536
14141,a72971,262144
14144,a31384,65536
14146,a93993,65536
14149,a90132,131072
14151,a64801,262144
14152,a69777,262144
14153,a36534,65536
14154,a9640,65536
14156,a36313,262144
14157,a94517,131072
14160,a55398,262144
14163,a55928,65536
14166,a52227,131072
14169,a68634,65536
14171,a77793,131072
14173,a99301,131072
14176,a83561,65536
14178,a30988,262144
14180,a92100,65536
14182,a73785,65536
14185,a49021,65536
14187,a40930,131072
14189,a53605,131072
14191,a24826,65536
14193,a43517,131072
14194,a78800,131072
14195,a11025,131072
14198,a19523,262144
14200,a45554,65536
14201,a61650,131072
14203,a62036,131072
14204,a14811,131072
14207,a69984,262144
14208,a31056,65536
14224,a21641,131072
14227,a21837,131072
14228,a26244,65536
14231,a180,131072
14234,a7470,65536
14236,a34169,65536
14238,a40398,262144
14241,a43307,131072
14243,a30283,262144
14244,a81825,131072
14247,a1205,65536
14249,a73120,131072
14250,a56579,65536
14252,a49652,65536
14253,a54206,262144
14254,a45961,65536
14257,a48797,262144
14259,a73906,65536
14260,a85651,65536
14263,a5696,262144
14266,a86035,262144
14268,a7751,262144
14271,a35430,65536
14272,a18660,262144
14273,a26002,65536
14276,a27689,262144
14278,a70063,131072
14281,a55646,131072
14283,a30277,65536
14286,a92342,131072
14289,a38725,262144
14292,a29236,262144
14293,a64537,262144
14296,a33343,65536
14297,a64078,65536
14299,a75995,131072
14301,a15872,65536
14304,a71476,65536
14305,a82530,65536
14308,a42036,262144
14309,a39272,65536
14312,a62451,131072
14313,a90051,131072
14315,a94467,131072
14317,a98729,131072
14319,a16281,262144
14322,a13817,65536
14325,a94914,262144
14350,a62860,131072
14351,a64754,262144
14354,a42996,65536
14357,a84077,262144
14359,a91547,262144
14361,a39652,65536
14362,a13653,65536
14365,a63841,65536
14368,a16216,131072
14371,a47717,262144
14372,a57777,65536
14375,a7391,131072
14378,a25591,65536
14379,a15346,262144
14380,a87299,65536
14383,a98480,262144
14385,a79375,262144
14387,a80991,262144
14390,a84985,65536
14392,a73583,131072
14393,a88040,65536
14395,a73509,131072
14397,a26416,65536
14399,a93815,262144
14400,a52450,131072
14402,a41602,262144
14405,a96393,65536
14407,a19542,262144
14408,a78141,131072
14409,a55383,65536
14411,a38355,131072
14412,a11515,65536
14413,a24185,65536
14414,a88416,65536
14415,a46001,65536
14417,a91430,262144
14418,a70160,65536
14419,a94974,65536
14422,a93192,65536
14423,a85333,131072
14426,a7637,131072
14427,a50080,65536
14430,a81567,65536
14432,a12782,65536
14433,a17838,131072
14435,a54697,262144
14438,a89184,65536
14439,a44461,65536
14441,a65164,65536
14444,a24441,262144
14447,a14915,65536
14449,a87111,65536
14450,a48223,262144
14452,a25960,262144
14455,a814,262144
14458,a50075,65536
14461,a18379,131072
14464,a50561,65536
14465,a42471,65536
14466,a87054,262144
14469,a2853,65536
14470,a2113,65536
14471,a25706,65536
14473,a22491,131072
14474,a2785,262144
14477,a52450,131072
14479,a19826,65536
14480,a21923,262144
14482,a942,65536
14483,a9092,131072
14485,a52768,65536
14486,a1684,65536
14488,a31570,65536
14490,a99384,131072
14491,a13188,65536
14494,a1188,262144
14497,a3045,65536
14498,a87620,65536
14501,a60160,262144
14503,a55470,131072
14504,a68770,131072
14507,a68778,131072
14508,a83468,262144
14511,a62929,65536
14512,a38103,262144
14514,a16033,65536
14516,a25295,262144
14519,a58069,65536
14520,a70045,262144
14521,a85598,262144
14522,a80039,131072
14523,a41842,65536
14526,a90509,65536
14527,a99388,131072
14530,a4637,131072
14531,a40711,65536
14533,a38503,131072
14534,a81806,131072
14535,a63903,262144
14537,a20424,131072
14539,a14424,65536
14540,a74319,262144
14541,a41757,65536
14543,a53476,262144
14546,a21949,65536
14549,a39304,65536
14551,a35287,65536
14553,a57258,262144
14556,a70471,131072
14558,a89226,262144
14560,a66525,131072
14563,a92460,262144
14565,a89422,131072
14566,a33813,131072
14567,a13403,262144
14568,a57219,65536
14570,a54458,262144
14573,a56165,262144
14575,a60690,262144
14577,a98979,65536
14580,a51933,262144
14582,a74825,262144
14584,a13896,65536
14587,a8506,65536
14590,a39803,262144
14593,a25591,65536
14594,a17297,65536
14597,a6278,131072
14598,a27705,131072
14600,a70799,262144
14609,a88785,65536
14611,a12252,131072
14614,a99798,262144
14617,a99610,65536
14619,a66608,262144
14622,a22394,262144
14624,a88072,262144
14625,a9323,65536
14626,a53069,65536
14628,a71656,131072
14631,a67751,262144
14632,a60832,65536
14634,a10134,131072
14637,a95346,131072
14640,a37149,65536
14642,a16906,131072
14643,a15480,262144
14644,a60911,131072
14647,a95864,131072
14648,a63674,65536
14651,a13021,131072
