t_ms,asset_id,size_bytes,sector
11230,a37301,65536,82
11231,a19749,65536,82
11232,a3901,65536,82
11234,a57967,65536,82
11236,a93076,65536,82
11237,a10691,131072,82
11238,a78615,131072,82
11240,a19725,262144,82
11242,a71655,131072,82
11244,a4561,131072,82
11245,a88158,131072,82
11247,a79700,65536,82
11248,a83961,262144,82
11249,a89691,65536,82
11250,a94797,65536,82
11252,a52393,65536,82
11253,a25276,131072,82
11256,a40651,65536,82
11257,a85671,65536,82
11259,a35060,65536,82
11261,a21513,65536,82
11263,a57164,262144,82
11265,a69794,131072,82
11267,a8412,131072,82
11269,a361,262144,82
11272,a68673,262144,82
11274,a84029,65536,82
11277,a69316,65536,82
11280,a11386,65536,82
11283,a95243,131072,82
11285,a83432,262144,82
11286,a59812,65536,82
11289,a19010,65536,82
11290,a25139,131072,82
11293,a65334,65536,82
11294,a54516,65536,82
11296,a75086,131072,82
11299,a18882,262144,82
11302,a9268,262144,82
11304,a97118,262144,82
11305,a96815,262144,82
11307,a98086,65536,82
11310,a9028,262144,82
11311,a63928,262144,82
11314,a52031,65536,82
11316,a41795,262144,82
11319,a92105,65536,82
11322,a20956,131072,82
11323,a91045,65536,82
11326,a42250,65536,82
11327,a64935,131072,82
11328,a34883,65536,82
11331,a83506,65536,82
11333,a79500,65536,82
11336,a29322,131072,82
11339,a53754,262144,82
11342,a55628,262144,82
11343,a54004,131072,82
11344,a6115,65536,82
11346,a20256,65536,82
11347,a53045,262144,82
11349,a63013,131072,82
11351,a93785,65536,82
11353,a94523,131072,82
11356,a22133,65536,82
11357,a49217,65536,82
11359,a3501,65536,82
11361,a99551,65536,82
11364,a2826,131072,82
11367,a40506,262144,82
11370,a68267,262144,82
11373,a60709,262144,82
11375,a61477,65536,82
11377,a10474,131072,82
11380,a25531,65536,82
11383,a65050,65536,82
11384,a37753,65536,82
11385,a2323,65536,82
11387,a88386,65536,82
11389,a7092,131072,82
11392,a8398,262144,82
11394,a30609,131072,82
11396,a29928,262144,82
11397,a78166,131072,82
11400,a69316,65536,82
11401,a38652,131072,82
11403,a17898,65536,82
11405,a35897,65536,82
11406,a17496,262144,82
11407,a14983,65536,82
11408,a72149,262144,82
11409,a87629,262144,82
11410,a56013,65536,82
11411,a24452,65536,82
11413,a34825,65536,82
11415,a17557,65536,82
11417,a28729,65536,82
11419,a68998,262144,82
11422,a7245,131072,82
11425,a61735,262144,82
11428,a15475,131072,82
11430,a74621,65536,82
11431,a74498,65536,82
11433,a53242,262144,82
11434,a22873,131072,82
11436,a7515,65536,82
11438,a69126,65536,82
11439,a62869,65536,82
11441,a92734,262144,82
11442,a13347,65536,82
11443,a38652,262144,82
11446,a92157,65536,82
11448,a49618,65536,82
11451,a75283,262144,82
11452,a89506,131072,82
11454,a91955,262144,82
11455,a48262,262144,82
11457,a93793,262144,82
11458,a98496,131072,82
11460,a24322,65536,82
11462,a6657,65536,82
11464,a2653,65536,82
11465,a94048,65536,82
11467,a95856,131072,82
11468,a64333,131072,82
11470,a28458,65536,82
11471,a40384,65536,82
11473,a97479,65536,82
11475,a62140,262144,82
11476,a18458,262144,82
11478,a89884,262144,82
11479,a81266,65536,82
11480,a44953,65536,82
11483,a55725,131072,82
11485,a47713,131072,82
11487,a66379,262144,82
11488,a44891,65536,82
11491,a79696,65536,82
11494,a27675,262144,82
11496,a85092,262144,82
11499,a5339,65536,82
11501,a80519,65536,82
11503,a84479,65536,82
11505,a1375,131072,82
11507,a32553,131072,82
11510,a59680,131072,82
11511,a88386,131072,82
11514,a69702,262144,82
11517,a61386,65536,82
11518,a45128,65536,82
11520,a7314,65536,82
11521,a86480,65536,82
11523,a85143,65536,82
11525,a77056,262144,82
11527,a81086,262144,82
11530,a64382,262144,82
11533,a57222,131072,82
11535,a7246,131072,82
11538,a50508,65536,82
11541,a87309,65536,82
11544,a92041,65536,82
11546,a78985,131072,82
11547,a51381,131072,82
11550,a98829,262144,82
11551,a17449,65536,82
11554,a36388,65536,82
11557,a91555,65536,82
11560,a97479,65536,82
11563,a83524,262144,82
11565,a40320,262144,82
11567,a89181,65536,82
11568,a67020,65536,82
11571,a56389,65536,82
11572,a24081,65536,82
11574,a50190,65536,82
11575,a8485,65536,82
11577,a71141,131072,82
11578,a79385,65536,82
11581,a52014,65536,82
11583,a40651,262144,82
11585,a79115,131072,82
11587,a22486,65536,82
11588,a5641,262144,82
11591,a3442,262144,82
11592,a84507,131072,82
11593,a18645,131072,82
11595,a11685,65536,82
11597,a71995,65536,82
11600,a97580,131072,82
11601,a81681,65536,82
11602,a65072,131072,82
11605,a37019,131072,82
11607,a11204,65536,82
11608,a94388,131072,82
11610,a25197,65536,82
11612,a93292,262144,82
11613,a84574,65536,82
11622,a60243,262144,64
11623,a39864,262144,64
11624,a96775,65536,64
11625,a45158,262144,64
11628,a39536,262144,64
11629,a92939,65536,64
11631,a58081,65536,64
11633,a37291,131072,64
11634,a20119,65536,64
11636,a40905,65536,64
11637,a87163,131072,64
11638,a8193,131072,64
11640,a4252,65536,64
11641,a17139,262144,64
11644,a43556,131072,64
11645,a79122,65536,64
11647,a70914,65536,64
11648,a50418,65536,64
11651,a92396,65536,64
11653,a58607,131072,64
11655,a5838,65536,64
11658,a21591,262144,64
11660,a5785,65536,64
11663,a65596,131072,64
11665,a50324,65536,64
11666,a84830,65536,64
11667,a51218,262144,64
11669,a13050,65536,64
11672,a75940,65536,64
11675,a5962,131072,64
11676,a49839,262144,64
11677,a37970,65536,64
11680,a67561,65536,64
11681,a93962,65536,64
11682,a74338,131072,64
11685,a54788,131072,64
11688,a54993,65536,64
11690,a54969,65536,64
11693,a49671,65536,64
11694,a98505,131072,64
11695,a31867,65536,64
11696,a20220,65536,64
11697,a43339,131072,64
11700,a51985,65536,64
11702,a59298,131072,64
11703,a44689,262144,64
11705,a96399,65536,64
11707,a58579,131072,64
11710,a19743,131072,64
11711,a20342,262144,64
11714,a85876,131072,64
11716,a47358,131072,64
11718,a72913,131072,64
11719,a33487,262144,64
11722,a57713,65536,64
11724,a38797,262144,64
11727,a78495,131072,64
11730,a63512,262144,64
11732,a23277,65536,64
11734,a9406,65536,64
11737,a60586,65536,64
11739,a49471,65536,64
11740,a28304,65536,64
11742,a68194,131072,64
11744,a23991,65536,64
11746,a92228,262144,64
11748,a80169,65536,64
11751,a90209,65536,64
11752,a25884,262144,64
11754,a60243,65536,64
11756,a42501,262144,64
11758,a52974,65536,64
11761,a31250,131072,64
11762,a71841,65536,64
11765,a63512,131072,64
11767,a8226,65536,64
11768,a24525,262144,64
11771,a14341,65536,64
11772,a96078,262144,64
11775,a51154,262144,64
11776,a50851,65536,64
11778,a96078,65536,64
11780,a61868,131072,64
11781,a34181,262144,64
11782,a17481,262144,64
11783,a62765,131072,64
11786,a96918,262144,64
11789,a33350,131072,64
11790,a65662,262144,64
11793,a51638,131072,64
11796,a2991,131072,64
11797,a6981,65536,64
11799,a68321,65536,64
11802,a76155,131072,64
11805,a53531,131072,64
11808,a5332,262144,64
11809,a24867,65536,64
11810,a24326,65536,64
11811,a76873,65536,64
11813,a54785,262144,64
11822,a19512,65536,76
11823,a1667,65536,76
11824,a65734,65536,76
11826,a46568,131072,76
11828,a33717,65536,76
11829,a98566,65536,76
11830,a38102,65536,76
11833,a4291,65536,76
11835,a6274,262144,76
11838,a65853,65536,76
11839,a10289,131072,76
11842,a3279,65536,76
11845,a7914,65536,76
11846,a22233,65536,76
11849,a3539,65536,76
11851,a87345,65536,76
11852,a80205,65536,76
11855,a21118,262144,76
11858,a31755,65536,76
11861,a73441,262144,76
11864,a81602,131072,76
11865,a41871,131072,76
11866,a31647,262144,76
11869,a6391,262144,76
11872,a6780,131072,76
11874,a6434,262144,76
11877,a98421,65536,76
11878,a74662,65536,76
11880,a25894,262144,76
11883,a95089,65536,76
11885,a86301,131072,76
11886,a68061,65536,76
11889,a25540,131072,76
11890,a30576,262144,76
11893,a86454,262144,76
11894,a46050,131072,76
11895,a94920,65536,76
11898,a78845,131072,76
11901,a15576,262144,76
11904,a10817,131072,76
11905,a27853,131072,76
11906,a81602,131072,76
11909,a8873,65536,76
11910,a13309,262144,76
11912,a49130,262144,76
11915,a20833,65536,76
11917,a15987,131072,76
11919,a21159,262144,76
11920,a57505,65536,76
11921,a41871,131072,76
11923,a72703,262144,76
11925,a43995,65536,76
11926,a44789,65536,76
11929,a90560,65536,76
11932,a16109,131072,76
11933,a62395,65536,76
11934,a93254,131072,76
11936,a91322,65536,76
11938,a2910,65536,76
11940,a15012,131072,76
11942,a35258,65536,76
11945,a158,65536,76
11948,a38911,262144,76
11951,a61433,65536,76
11952,a35331,65536,76
11954,a59260,65536,76
11955,a65131,65536,76
11956,a81308,65536,76
11958,a62926,65536,76
11961,a39740,131072,76
11963,a64955,131072,76
11965,a96988,65536,76
11967,a91860,131072,76
11969,a68593,131072,76
11972,a8486,65536,76
11975,a33191,131072,76
11977,a66693,262144,76
11980,a53090,262144,76
11983,a69218,65536,76
11985,a79433,131072,76
11986,a12042,131072,76
11988,a4891,131072,76
11991,a561,131072,76
11994,a14941,262144,76
12005,a41417,65536,182
12006,a38371,131072,182
12008,a95444,65536,182
12010,a26728,131072,182
12011,a55134,65536,182
12012,a1755,65536,182
12013,a84186,131072,182
12014,a31250,65536,182
12015,a57577,262144,182
12018,a97488,262144,182
12020,a92574,262144,182
12021,a93456,65536,182
12022,a99921,131072,182
12025,a13621,65536,182
12028,a26728,65536,182
12030,a15651,65536,182
12031,a23015,65536,182
12034,a27748,65536,182
12035,a84753,262144,182
12038,a18905,262144,182
12040,a71296,65536,182
12042,a21416,65536,182
12044,a99066,65536,182
12046,a32264,262144,182
12049,a30958,262144,182
12051,a18409,262144,182
12052,a99570,131072,182
12055,a29659,131072,182
12058,a19879,65536,182
12059,a51240,65536,182
12062,a75937,131072,182
12063,a44377,131072,182
12064,a30399,65536,182
12067,a96577,131072,182
12069,a61480,65536,182
12071,a9828,131072,182
12074,a97336,65536,182
12076,a94070,262144,182
12077,a32387,65536,182
12078,a5747,65536,182
12081,a18165,65536,182
12082,a19794,131072,182
12083,a44375,131072,182
12084,a84503,262144,182
12086,a72888,131072,182
12089,a42806,65536,182
12092,a37495,65536,182
12093,a26478,131072,182
12094,a15229,262144,182
12096,a89298,262144,182
12097,a29375,262144,182
12100,a35825,262144,182
12102,a45729,262144,182
12104,a12029,262144,182
12106,a36873,262144,182
12107,a80338,65536,182
12109,a38797,131072,182
12110,a36732,262144,182
12111,a33070,65536,182
12112,a79397,131072,182
12115,a61669,65536,182
12116,a55057,131072,182
12117,a68666,131072,182
12119,a42240,65536,182
12120,a18136,65536,182
12123,a57929,65536,182
12124,a71208,65536,182
12127,a16033,262144,182
12129,a90818,131072,182
12130,a51857,65536,182
12133,a99638,65536,182
12136,a30733,131072,182
12139,a28716,131072,182
12140,a11347,65536,182
12141,a49978,131072,182
12144,a11758,65536,182
12146,a96458,65536,182
12147,a27032,131072,182
12150,a12463,262144,182
12151,a63476,65536,182
12154,a64855,65536,182
12157,a71957,65536,182
12160,a8857,65536,182
12161,a49150,65536,182
12164,a84677,262144,182
12165,a5729,65536,182
12166,a51926,65536,182
12168,a80816,65536,182
12170,a12462,131072,182
12171,a91285,65536,182
12172,a12150,65536,182
12175,a17897,65536,182
12176,a58684,65536,182
12178,a81958,262144,182
12181,a46654,262144,182
12182,a97016,131072,182
12183,a68461,65536,182
12186,a98721,65536,182
12189,a66009,262144,182
12192,a27452,262144,182
12194,a76684,131072,182
12197,a63149,65536,182
12199,a97957,262144,182
12200,a38375,131072,182
12203,a91062,65536,182
12204,a5904,131072,182
12205,a63943,131072,182
12207,a68749,65536,182
12209,a41826,65536,182
12210,a61696,65536,182
12213,a15837,131072,182
12216,a25764,131072,182
12218,a9230,65536,182
12220,a2546,65536,182
12222,a72616,65536,182
12224,a19065,131072,182
12225,a96796,131072,182
12227,a37980,262144,182
12230,a17897,262144,182
12232,a85946,262144,182
12234,a63437,65536,182
12236,a43558,131072,182
12237,a95871,131072,182
12240,a27418,262144,182
12243,a73469,262144,182
12245,a37466,131072,182
12247,a76067,65536,182
12249,a47806,131072,182
12251,a910,131072,182
12252,a78538,65536,182
12255,a16030,262144,182
12257,a73914,131072,182
12259,a92,262144,182
12260,a50195,65536,182
12263,a19955,65536,182
12266,a38258,65536,182
12268,a35196,262144,182
12271,a68280,131072,182
12274,a16546,65536,182
12276,a84978,131072,182
12279,a37512,131072,182
12282,a86674,65536,182
12285,a62978,262144,182
12288,a89906,131072,182
12291,a80457,131072,182
12293,a20911,65536,182
12294,a20293,262144,182
12296,a59343,262144,182
12298,a21698,262144,182
12299,a28506,131072,182
12301,a13301,262144,182
12303,a12711,131072,182
12305,a43153,65536,182
12308,a64352,65536,182
12309,a78460,65536,182
12312,a21412,131072,182
12315,a57345,262144,182
12316,a34206,65536,182
12318,a26267,65536,182
12320,a38453,65536,182
12321,a87696,65536,182
12324,a32483,262144,182
12325,a34566,65536,182
12327,a9907,65536,182
12329,a27920,65536,182
12348,a46872,131072,165
12351,a53718,131072,165
12352,a28430,131072,165
12355,a35204,262144,165
12358,a27201,131072,165
12360,a30779,65536,165
12363,a5284,131072,165
12364,a71165,131072,165
12367,a36649,131072,165
12369,a74161,131072,165
12372,a73611,65536,165
12373,a33708,262144,165
12375,a59721,65536,165
12377,a70644,65536,165
12379,a90866,131072,165
12380,a77666,65536,165
12383,a14140,131072,165
12386,a40830,65536,165
12388,a89144,262144,165
12390,a16679,65536,165
12391,a52866,131072,165
12393,a2889,65536,165
12396,a69781,65536,165
12398,a41888,65536,165
12400,a14108,131072,165
12401,a83521,131072,165
12404,a43791,131072,165
12405,a47523,131072,165
12407,a68064,65536,165
12408,a32524,262144,165
12411,a71724,65536,165
12413,a61668,65536,165
12415,a39498,65536,165
12417,a45221,262144,165
12420,a53755,65536,165
12421,a90118,65536,165
12422,a11434,131072,165
12425,a33767,262144,165
12428,a11199,262144,165
12431,a35094,131072,165
12434,a1631,65536,165
12437,a51826,65536,165
12440,a87270,262144,165
12441,a47850,65536,165
12443,a42760,131072,165
12444,a36117,65536,165
12445,a4069,262144,165
12447,a12354,262144,165
12448,a11448,131072,165
12449,a25417,262144,165
12451,a57275,65536,165
12454,a15173,65536,165
12456,a2407,65536,165
12459,a93656,131072,165
12461,a5460,65536,165
12463,a85260,131072,165
12464,a75333,65536,165
12467,a95933,131072,165
12468,a81826,65536,165
12469,a96733,65536,165
12470,a54988,65536,165
12473,a9280,65536,165
12474,a4431,131072,165
12496,a64571,131072,170
12498,a2053,262144,170
12500,a67168,65536,170
12503,a74875,131072,170
12504,a94977,65536,170
12506,a81227,262144,170
12509,a75780,131072,170
12512,a48984,131072,170
12537,a1972,65536,187
12539,a84844,131072,187
12542,a58074,262144,187
12544,a82637,262144,187
12545,a42375,65536,187
12546,a46098,65536,187
12549,a55733,65536,187
12551,a74354,262144,187
12552,a18683,65536,187
12555,a98788,131072,187
12557,a58211,131072,187
12559,a645,262144,187
12560,a21207,131072,187
12563,a63584,131072,187
12564,a67497,262144,187
12565,a50336,65536,187
12566,a39973,65536,187
12568,a57812,65536,187
12569,a66211,65536,187
12572,a19583,65536,187
12575,a33162,65536,187
12576,a24289,65536,187
12578,a42903,131072,187
12580,a76130,65536,187
12582,a13888,131072,187
12583,a95120,65536,187
12585,a14766,65536,187
12587,a17411,65536,187
12588,a1533,65536,187
12589,a789,262144,187
12591,a6107,65536,187
12593,a72985,65536,187
12595,a44944,131072,187
12597,a10539,262144,187
12600,a63413,131072,187
12602,a3006,262144,187
12603,a38665,65536,187
12605,a7424,65536,187
12606,a17461,131072,187
12608,a67623,131072,187
12609,a96016,65536,187
12611,a51924,131072,187
12614,a402,262144,187
12616,a49738,65536,187
12617,a17177,131072,187
12618,a41973,131072,187
12619,a31365,65536,187
12622,a16684,262144,187
12624,a74678,65536,187
12627,a44562,65536,187
12630,a15557,262144,187
12631,a98032,131072,187
12633,a79143,262144,187
12635,a82952,131072,187
12637,a40948,131072,187
12640,a42854,65536,187
12643,a39502,262144,187
12646,a57591,131072,187
12649,a90077,131072,187
12651,a61311,65536,187
12652,a21475,65536,187
12653,a96767,262144,187
12656,a22821,262144,187
12659,a97023,65536,187
12660,a72716,262144,187
12661,a76130,262144,187
12662,a35144,65536,187
12664,a66553,131072,187
12667,a68242,65536,187
12670,a42613,262144,187
12673,a69703,131072,187
12675,a92169,65536,187
12678,a51374,65536,187
12680,a19725,131072,187
12683,a7341,262144,187
12686,a60079,65536,187
12708,a16550,65536,78
12711,a78139,262144,78
12712,a47196,262144,78
12714,a6675,131072,78
12717,a1310,65536,78
12718,a59315,65536,78
12720,a50602,65536,78
12722,a24687,65536,78
12723,a63586,262144,78
12726,a70034,262144,78
12729,a16679,65536,78
12732,a56954,262144,78
12734,a80472,65536,78
12736,a16161,262144,78
12738,a51034,65536,78
12740,a94946,65536,78
12743,a75918,262144,78
12746,a84330,65536,78
12747,a13464,65536,78
12748,a76114,131072,78
12751,a54193,65536,78
12752,a8319,131072,78
12755,a30053,131072,78
12756,a99671,65536,78
12759,a39474,131072,78
12760,a88381,262144,78
12761,a84079,262144,78
12763,a60352,65536,78
12772,a98811,131072,130
12774,a95566,131072,130
12777,a65416,262144,130
12778,a92407,65536,130
12781,a57097,262144,130
12784,a93310,262144,130
12787,a73663,65536,130
12796,a78118,131072,5
12798,a45105,262144,5
12799,a16273,65536,5
12802,a45402,65536,5
12803,a58231,65536,5
12804,a45688,65536,5
12806,a76073,262144,5
12809,a66290,262144,5
12812,a43407,65536,5
12815,a11015,65536,5
12818,a52166,65536,5
12819,a99521,262144,5
12822,a32530,131072,5
12825,a40762,262144,5
12826,a35545,131072,5
12827,a93013,131072,5
12829,a85820,131072,5
12830,a50925,65536,5
12831,a75118,65536,5
12834,a47159,131072,5
12835,a57530,65536,5
12838,a4821,65536,5
12839,a40924,65536,5
12840,a80735,131072,5
12843,a97199,262144,5
12846,a90728,262144,5
12848,a80557,65536,5
12849,a3076,65536,5
12852,a32942,65536,5
12853,a99932,65536,5
12856,a45527,131072,5
12859,a91902,131072,5
12862,a79927,262144,5
12865,a5087,262144,5
12868,a89613,262144,5
12869,a26442,262144,5
12870,a18004,65536,5
12873,a95339,65536,5
12875,a27448,262144,5
12878,a30653,65536,5
12879,a55002,262144,5
12881,a60495,262144,5
12883,a72395,262144,5
12884,a80248,65536,5
12886,a49081,262144,5
12887,a74229,65536,5
12889,a72561,65536,5
12890,a19332,262144,5
12891,a50931,65536,5
12894,a24996,131072,5
12896,a35870,65536,5
12898,a56380,65536,5
12900,a76079,65536,5
12902,a64924,262144,5
12905,a44965,65536,5
12907,a11031,65536,5
12910,a64604,65536,5
12913,a86631,65536,5
12914,a49273,131072,5
12916,a6988,65536,5
12917,a68863,131072,5
12920,a16904,65536,5
12922,a87875,131072,5
12924,a1043,131072,5
12925,a69131,65536,5
12926,a77582,262144,5
12928,a36983,65536,5
12931,a92741,262144,5
12934,a32272,262144,5
12936,a32458,131072,5
12937,a33842,262144,5
12940,a80458,65536,5
12942,a56221,65536,5
12945,a23140,65536,5
12946,a92672,65536,5
12949,a85043,131072,5
12950,a33213,65536,5
12952,a54260,65536,5
12955,a63520,131072,5
12957,a68386,262144,5
12960,a49142,131072,5
12962,a84360,262144,5
12964,a88664,262144,5
12967,a40498,65536,5
12969,a48091,65536,5
12972,a23899,131072,5
12975,a28224,65536,5
12977,a72603,65536,5
12979,a70945,262144,5
12981,a73493,65536,5
12982,a3160,65536,5
12983,a50318,262144,5
12984,a15707,65536,5
12985,a25751,262144,5
12986,a7195,131072,5
12988,a94812,65536,5
12990,a45350,131072,5
12992,a19404,131072,5
12995,a10546,262144,5
12996,a33800,65536,5
12999,a55439,262144,5
13000,a36529,65536,5
13002,a53899,65536,5
13004,a14,65536,5
13007,a7957,262144,5
13010,a85579,131072,5
13012,a13060,131072,5
13013,a14111,262144,5
13015,a21182,131072,5
13016,a73310,65536,5
13017,a977,65536,5
13020,a64213,65536,5
13021,a91856,262144,5
13023,a21560,262144,5
13025,a89652,262144,5
13026,a23961,65536,5
13028,a61198,262144,5
13029,a60017,65536,5
13031,a90856,131072,5
13033,a19560,65536,5
13035,a95071,262144,5
13038,a41396,131072,5
13041,a67849,65536,5
13042,a98953,131072,5
13045,a15857,131072,5
13047,a34126,262144,5
13048,a11286,65536,5
13051,a37278,262144,5
13053,a75106,131072,5
13055,a36023,262144,5
13058,a3711,131072,5
13061,a46669,65536,5
13064,a6134,65536,5
13067,a14725,131072,5
13069,a64634,131072,5
13072,a95347,65536,5
13075,a11015,65536,5
13078,a31738,65536,5
13079,a62622,65536,5
13080,a68766,65536,5
13081,a65099,65536,5
13083,a7906,65536,5
13085,a27448,131072,5
13087,a23040,131072,5
13090,a24059,131072,5
13092,a62758,131072,5
13094,a99749,262144,5
13096,a71589,65536,5
13097,a43727,65536,5
13098,a8659,65536,5
13100,a69698,65536,5
13101,a48797,65536,5
13104,a58438,131072,5
13106,a26820,65536,5
13107,a29108,262144,5
13109,a33084,65536,5
13110,a89596,262144,5
13113,a56988,65536,5
13116,a58973,65536,5
13118,a57503,131072,5
13121,a13680,262144,5
13122,a52975,65536,5
13125,a8098,65536,5
13126,a4821,262144,5
13129,a22492,65536,5
13130,a80280,262144,5
13131,a73478,262144,5
13133,a54890,262144,5
13135,a35504,131072,5
13136,a56581,131072,5
13137,a97763,262144,5
13140,a53999,262144,5
13143,a58161,65536,5
13146,a76624,65536,5
13147,a6733,65536,5
13149,a81927,65536,5
13151,a74855,262144,5
13153,a6981,262144,5
13155,a33685,65536,5
13156,a1811,131072,5
13159,a66404,131072,5
13161,a53593,65536,5
13164,a99128,131072,5
13172,a50482,65536,73
13175,a37404,131072,73
13178,a95600,262144,73
13180,a76596,65536,73
13181,a77946,65536,73
13183,a24344,65536,73
13185,a38753,262144,73
13186,a84193,65536,73
13188,a11133,65536,73
13189,a17582,262144,73
13190,a95189,262144,73
13192,a67531,131072,73
13195,a25051,131072,73
13197,a98522,131072,73
13200,a84291,131072,73
13201,a4475,65536,73
13203,a72153,65536,73
13205,a59703,131072,73
13208,a18564,131072,73
13211,a11402,65536,73
13212,a42523,131072,73
13215,a60075,65536,73
13217,a95028,262144,73
13219,a83697,65536,73
13220,a70268,65536,73
13222,a68890,131072,73
13225,a1157,65536,73
13227,a77525,65536,73
13230,a9850,65536,73
13233,a73506,131072,73
13236,a97378,131072,73
13238,a24552,131072,73
13240,a76106,262144,73
13242,a9950,262144,73
13243,a23554,131072,73
13244,a35433,65536,73
13245,a85092,262144,73
13246,a83832,65536,73
13247,a15822,65536,73
13248,a81223,65536,73
13250,a51193,65536,73
13253,a82519,262144,73
13255,a72325,65536,73
13257,a69041,262144,73
13258,a63260,65536,73
13259,a61602,262144,73
13260,a2246,65536,73
13262,a95534,131072,73
13264,a45174,65536,73
13267,a87665,131072,73
13268,a58785,131072,73
13270,a80371,262144,73
13271,a99642,262144,73
13274,a73009,262144,73
13276,a73009,131072,73
13278,a86314,65536,73
13279,a34975,131072,73
13281,a18961,262144,73
13282,a53790,65536,73
13284,a49057,65536,73
13285,a88383,131072,73
13286,a7051,65536,73
13289,a84170,262144,73
13292,a86664,131072,73
13295,a43830,65536,73
13297,a93382,131072,73
13298,a93285,65536,73
13301,a47545,131072,73
13325,a6606,262144,156
13327,a44926,65536,156
13329,a79296,262144,156
13332,a20512,131072,156
13335,a65012,65536,156
13336,a86596,131072,156
13338,a49470,65536,156
13339,a69550,131072,156
13342,a25478,131072,156
13343,a71990,131072,156
13345,a80411,65536,156
13346,a45435,131072,156
13349,a13152,65536,156
13352,a29498,131072,156
13353,a28254,131072,156
13354,a85299,65536,156
13355,a60519,65536,156
13356,a85598,65536,156
13357,a85409,65536,156
13359,a39590,65536,156
13362,a37991,131072,156
13363,a91628,262144,156
13365,a70117,65536,156
13367,a11530,65536,156
13369,a58198,65536,156
13371,a60514,65536,156
13373,a2529,262144,156
13375,a76897,131072,156
13377,a95493,131072,156
13380,a3272,262144,156
13382,a44784,65536,156
13383,a43391,131072,156
13386,a43775,262144,156
13387,a88643,65536,156
13390,a68829,131072,156
13393,a66,65536,156
13396,a3272,262144,156
13399,a19060,65536,156
13402,a71990,65536,156
13405,a34832,262144,156
13407,a63523,65536,156
13408,a38064,65536,156
13411,a56025,131072,156
13413,a8899,131072,156
13416,a97849,262144,156
13419,a27200,65536,156
13421,a20963,65536,156
13424,a46873,65536,156
13426,a69579,65536,156
13427,a93776,131072,156
13428,a36869,262144,156
13430,a58418,262144,156
13433,a9031,65536,156
13434,a80365,65536,156
13437,a84523,65536,156
13438,a56244,65536,156
13439,a27397,131072,156
13440,a57911,131072,156
13465,a38208,65536,29
13467,a49056,65536,29
13479,a13280,65536,144
13480,a10932,65536,144
13481,a28779,65536,144
13500,a4356,65536,34
13503,a53044,262144,34
13504,a47380,262144,34
13506,a23529,131072,34
13509,a49393,262144,34
13512,a55761,65536,34
13514,a74440,131072,34
13516,a87067,65536,34
13519,a11497,65536,34
13521,a57346,262144,34
13524,a30110,262144,34
13527,a48784,65536,34
13530,a39668,65536,34
13532,a77370,262144,34
13534,a81441,65536,34
13536,a35925,131072,34
13538,a13496,65536,34
13562,a45782,262144,3
13565,a76728,65536,3
13566,a92758,131072,3
13567,a59103,262144,3
13568,a14168,65536,3
13569,a32055,65536,3
13572,a99798,65536,3
13573,a8140,65536,3
13575,a70144,262144,3
13576,a27874,65536,3
13577,a39831,131072,3
13578,a66993,131072,3
13581,a67110,131072,3
13584,a78115,65536,3
13586,a59659,262144,3
13588,a77512,65536,3
13589,a10108,262144,3
13591,a53671,262144,3
13592,a19485,65536,3
13594,a39281,65536,3
13595,a2239,65536,3
13598,a26131,262144,3
13600,a96961,65536,3
13603,a40646,131072,3
13606,a94283,65536,3
13609,a80447,131072,3
13610,a7472,65536,3
13612,a75600,65536,3
13613,a85267,262144,3
13615,a6821,131072,3
13616,a55602,65536,3
13619,a11755,65536,3
13620,a83069,131072,3
13621,a49097,65536,3
13624,a24057,65536,3
13627,a29086,65536,3
13629,a73615,262144,3
13632,a59465,262144,3
13634,a72015,65536,3
13636,a58109,65536,3
13638,a39698,65536,3
13641,a30829,262144,3
13643,a87086,65536,3
13644,a63277,65536,3
13645,a67623,131072,3
13648,a92542,131072,3
13651,a54079,262144,3
13654,a81905,131072,3
13655,a86530,262144,3
13658,a24072,65536,3
13660,a85757,131072,3
13663,a21351,65536,3
13665,a39032,131072,3
13667,a98974,65536,3
13668,a1745,65536,3
13670,a38,65536,3
13672,a5036,65536,3
13673,a24279,65536,3
13674,a71512,65536,3
13675,a54589,131072,3
13676,a37653,262144,3
13678,a59432,131072,3
13679,a2892,65536,3
13680,a57368,131072,3
13681,a70336,65536,3
13683,a70108,131072,3
13686,a19255,65536,3
13689,a45755,131072,3
13692,a90504,65536,3
13694,a78231,262144,3
13696,a59077,65536,3
13699,a23016,65536,3
13702,a41071,65536,3
13703,a9355,131072,3
13704,a78762,65536,3
13706,a21124,262144,3
13708,a79645,262144,3
13709,a1346,65536,3
13710,a39099,65536,3
13711,a7791,65536,3
13713,a89471,262144,3
13715,a29047,65536,3
13718,a34159,262144,3
13721,a49482,131072,3
13724,a81591,262144,3
13727,a49662,131072,3
13728,a13193,262144,3
13730,a90841,262144,3
13732,a24072,65536,3
13733,a94246,131072,3
13736,a34994,262144,3
13737,a92982,262144,3
13740,a15096,131072,3
13741,a7132,131072,3
13744,a59075,131072,3
13747,a27404,131072,3
13750,a21047,65536,3
13753,a26942,262144,3
13756,a7791,262144,3
13758,a17563,131072,3
13760,a98800,262144,3
13763,a5336,65536,3
13764,a39506,65536,3
13767,a48961,131072,3
13769,a87809,262144,3
13771,a95642,131072,3
13774,a74236,65536,3
