t_ms,asset_id,size_bytes,sector
14030,a20016,65536,4
14031,a10303,131072,4
14034,a10282,131072,4
14035,a649,262144,4
14038,a20016,65536,4
14039,a20016,65536,4
14041,a20017,131072,4
14043,a20017,65536,4
14045,a328,262144,4
14046,a20017,65536,4
14048,a20017,131072,4
14051,a20017,262144,4
14053,a12698,131072,4
14054,a20017,131072,4
14056,a20017,65536,4
14058,a20017,262144,4
14061,a20017,65536,4
14064,a8024,262144,4
14066,a13026,65536,4
14068,a12023,262144,4
14070,a18760,65536,4
14071,a20017,262144,4
14082,a20017,65536,19
14085,a20017,131072,19
14087,a17505,65536,19
14112,a1155,131072,25
14114,a3261,65536,25
14117,a17782,65536,25
14118,a20017,131072,25
14121,a20017,131072,25
14124,a8269,65536,25
14127,a18703,131072,25
14128,a19572,65536,25
14129,a5921,131072,25
14130,a14512,262144,25
14131,a16625,262144,25
14132,a9624,262144,25
14133,a20017,65536,25
14134,a12210,262144,25
14137,a20017,65536,25
14159,a1699,65536,24
14161,a20018,65536,24
14164,a20018,65536,24
14166,a20018,131072,24
14168,a20018,65536,24
14170,a12479,262144,24
14171,a20018,131072,24
14172,a20018,65536,24
14173,a20018,131072,24
14175,a20018,65536,24
14177,a20018,262144,24
14180,a20018,131072,24
14182,a1136,262144,24
14184,a20018,65536,24
14186,a20018,65536,24
14187,a11588,65536,24
14190,a9828,65536,24
14191,a18795,262144,24
14192,a20018,262144,24
14195,a6795,131072,24
14197,a5775,262144,24
14198,a20018,131072,24
14200,a20018,262144,24
14203,a10271,65536,24
14205,a19650,262144,24
14210,a4041,131072,27
14212,a20018,65536,27
14213,a20018,65536,27
14214,a6882,65536,27
14215,a20018,65536,27
14216,a8749,262144,27
14219,a17416,131072,27
14220,a1238,262144,27
14222,a8306,262144,27
14225,a11359,65536,27
14228,a20018,131072,27
14230,a7137,262144,27
14254,a7471,262144,17
14255,a17681,262144,17
14271,a7355,65536,11
14273,a4346,65536,11
14274,a5414,262144,11
14277,a13655,65536,11
14279,a8397,262144,11
14282,a20019,65536,11
14285,a11638,65536,11
14287,a7680,262144,11
14289,a4752,65536,11
14292,a8057,262144,11
14312,a18282,131072,9
14314,a5746,131072,9
14317,a734,262144,9
14320,a20019,65536,9
14321,a20019,262144,9
14324,a20019,65536,9
14326,a14643,131072,9
14327,a12831,65536,9
14328,a20019,262144,9
14330,a20019,131072,9
14332,a20019,65536,9
14334,a20019,65536,9
14337,a20019,262144,9
14338,a18343,65536,9
14339,a17067,65536,9
14341,a9493,262144,9
14344,a12608,65536,9
14346,a13300,65536,9
14348,a20019,262144,9
14349,a10064,65536,9
14374,a3627,65536,18
14376,a2843,131072,18
14377,a20019,65536,18
14379,a12151,131072,18
14381,a13938,65536,18
14384,a20019,65536,18
14387,a5519,131072,18
14389,a16399,262144,18
14391,a16533,262144,18
14393,a12501,262144,18
14395,a13607,65536,18
14396,a20019,65536,18
14397,a12501,65536,18
14400,a20020,65536,18
14403,a9637,262144,18
14406,a20020,262144,18
14408,a18625,131072,18
14410,a3656,131072,18
14415,a67,131072,6
14416,a13569,65536,6
14418,a20020,65536,6
14421,a20020,65536,6
14441,a8239,65536,7
14444,a15649,65536,7
14446,a20020,262144,7
14448,a14866,65536,7
14473,a20020,65536,12
14476,a13059,131072,12
14478,a20020,65536,12
14481,a20020,262144,12
14483,a6931,65536,12
14486,a20020,65536,12
14487,a20020,262144,12
14488,a8174,65536,12
14489,a20020,65536,12
14490,a18462,262144,12
14492,a20020,65536,12
14495,a20020,262144,12
14498,a14859,131072,12
14501,a20020,262144,12
14503,a422,131072,12
14506,a20020,131072,12
14509,a6963,262144,12
14511,a16276,65536,12
14513,a19612,131072,12
14516,a20020,65536,12
14517,a319,262144,12
14535,a7630,262144,15
14536,a20021,65536,15
14539,a20021,65536,15
14540,a16237,262144,15
14541,a20021,262144,15
14544,a20021,131072,15
14547,a8084,65536,15
14548,a20021,65536,15
14550,a2996,262144,15
14566,a7223,262144,9
14567,a16355,131072,9
14570,a11488,262144,9
14571,a13789,262144,9
14573,a9089,131072,9
14576,a15331,131072,9
14579,a4998,65536,9
14580,a9647,65536,9
14581,a20021,262144,9
14583,a19050,262144,9
14585,a20021,65536,9
14587,a16711,65536,9
14588,a20021,131072,9
14603,a14043,131072,24
14606,a546,65536,24
14608,a20021,65536,24
14609,a20021,262144,24
14624,a20021,65536,25
14627,a20021,262144,25
14630,a20021,65536,25
14652,a20022,65536,17
14655,a13010,262144,17
14656,a3924,262144,17
14658,a16769,65536,17
14661,a20022,65536,17
14662,a17135,65536,17
14685,a7772,65536,3
14688,a20022,131072,3
14691,a20022,262144,3
14692,a1702,65536,3
14693,a7772,131072,3
14696,a3638,262144,3
14697,a14230,131072,3
14711,a10287,131072,17
14714,a16811,65536,17
14716,a20022,262144,17
14718,a20022,131072,17
14720,a20022,65536,17
14721,a20022,262144,17
14729,a20022,65536,12
14731,a11531,65536,12
14733,a16869,65536,12
14735,a20022,65536,12
14738,a20022,131072,12
14744,a4553,65536,6
14747,a12775,65536,6
14748,a20022,131072,6
14751,a20022,65536,6
14754,a20022,65536,6
14757,a20022,131072,6
14760,a7170,262144,6
14763,a20023,65536,6
14765,a20023,262144,6
14767,a20023,131072,6
14770,a8485,262144,6
14771,a1934,65536,6
14774,a20023,131072,6
14777,a20023,65536,6
14779,a6961,262144,6
14782,a4994,131072,6
14785,a12411,262144,6
14786,a20023,65536,6
14788,a5822,131072,6
14791,a5172,65536,6
14794,a20023,262144,6
14796,a4553,65536,6
14799,a5200,65536,6
14800,a8759,131072,6
14801,a1553,262144,6
14802,a20023,65536,6
14804,a2967,65536,6
14806,a7074,131072,6
14809,a5208,262144,6
14812,a2671,65536,6
14831,a2859,65536,12
14832,a13648,65536,12
14838,a20023,131072,25
14860,a11930,65536,8
14863,a15985,65536,8
14865,a16259,65536,8
14866,a2253,65536,8
14868,a20023,262144,8
14870,a20023,65536,8
14871,a20023,262144,8
14873,a8037,262144,8
14875,a20023,65536,8
14876,a16399,65536,8
14878,a8640,65536,8
14881,a14436,131072,8
14882,a15589,65536,8
14885,a20024,131072,8
14887,a14181,65536,8
14888,a1534,65536,8
14889,a3440,65536,8
14890,a13442,262144,8
14893,a10652,65536,8
14894,a8759,131072,8
14896,a20024,131072,8
14918,a20024,65536,29
14920,a7165,262144,29
14922,a17270,262144,29
14925,a20024,131072,29
14927,a15612,65536,29
14928,a20024,131072,29
14930,a20024,65536,29
14932,a12472,262144,29
14933,a15215,65536,29
14935,a2611,131072,29
14937,a20024,65536,29
14940,a8003,131072,29
14943,a6946,131072,29
14945,a20024,65536,29
14946,a2652,262144,29
14947,a20024,65536,29
14949,a20024,65536,29
14950,a19928,262144,29
14953,a9161,262144,29
14954,a20024,262144,29
14955,a20024,131072,29
14957,a16662,65536,29
14958,a20024,262144,29
14960,a10236,131072,29
14961,a20024,65536,29
14962,a20024,65536,29
14963,a20024,131072,29
14965,a20024,65536,29
14967,a7048,65536,29
14970,a8105,65536,29
14980,a20024,65536,27
14982,a20024,131072,27
14984,a777,131072,27
14985,a20024,262144,27
14986,a16885,262144,27
14988,a20024,65536,27
14991,a20024,65536,27
14993,a1509,131072,27
14996,a228,131072,27
14997,a20024,65536,27
15000,a1923,131072,27
15003,a16270,262144,27
15004,a20025,262144,27
15007,a20025,65536,27
15009,a19642,65536,27
15010,a13623,65536,27
15011,a1957,131072,27
15013,a3363,262144,27
15014,a20025,65536,27
15015,a20025,262144,27
15018,a16932,262144,27
15019,a20025,262144,27
15020,a6031,262144,27
15021,a127,65536,27
15023,a17393,131072,27
15026,a3624,65536,27
15029,a6882,65536,27
15052,a7134,262144,12
15055,a20025,131072,12
15056,a20025,65536,12
15057,a5524,262144,12
15059,a9001,262144,12
15061,a20025,262144,12
15064,a16969,65536,12
15067,a4961,65536,12
15070,a20025,65536,12
15073,a6633,262144,12
15075,a3664,65536,12
15076,a20025,131072,12
15078,a20025,262144,12
15081,a20025,65536,12
15083,a20025,65536,12
15086,a3155,131072,12
15088,a20025,65536,12
15090,a18962,262144,12
15091,a1549,65536,12
15094,a20025,65536,12
15109,a10469,65536,29
15110,a20025,65536,29
15113,a20025,131072,29
15115,a20025,131072,29
15118,a20025,65536,29
15120,a20026,131072,29
15121,a5854,65536,29
15122,a18468,65536,29
15139,a20026,65536,1
15141,a11739,131072,1
15143,a15295,131072,1
15145,a18972,65536,1
15156,a13660,131072,3
15159,a1018,65536,3
15161,a4379,65536,3
15164,a20026,65536,3
15167,a20026,262144,3
15169,a5407,65536,3
15172,a20026,262144,3
15174,a20026,262144,3
15176,a20026,65536,3
15179,a20026,65536,3
15182,a14502,262144,3
15185,a20026,65536,3
15187,a20026,262144,3
15190,a20026,65536,3
15193,a704,65536,3
15195,a11093,65536,3
15219,a11275,262144,15
15220,a3859,131072,15
15222,a17705,65536,15
15225,a16930,65536,15
15227,a17340,262144,15
15229,a20026,65536,15
15232,a15497,65536,15
15233,a2621,65536,15
15236,a13713,262144,15
15239,a19556,131072,15
15242,a20027,131072,15
15245,a5909,131072,15
15247,a20027,131072,15
15249,a15293,262144,15
15250,a15099,65536,15
15253,a11904,262144,15
15256,a16055,65536,15
15257,a20027,65536,15
15258,a20027,65536,15
15259,a12842,65536,15
15262,a20027,65536,15
15265,a464,131072,15
15267,a20027,65536,15
15270,a20027,65536,15
15271,a2621,65536,15
15274,a18617,65536,15
15276,a20027,65536,15
15278,a20027,131072,15
15280,a20027,65536,15
15281,a20027,65536,15
15282,a20027,65536,15
15285,a20027,262144,15
15287,a1537,65536,15
15288,a13713,65536,15
15290,a11098,65536,15
15293,a3899,65536,15
15296,a20027,262144,15
15297,a20027,131072,15
15298,a2027,65536,15
15301,a20027,65536,15
15302,a20027,65536,15
15304,a19538,65536,15
15305,a4192,262144,15
15307,a20027,262144,15
15308,a20027,131072,15
15309,a20027,65536,15
15311,a20027,65536,15
15332,a10211,131072,22
15334,a20027,262144,22
15336,a20027,262144,22
15337,a20027,65536,22
15339,a5589,131072,22
15341,a8022,131072,22
15343,a5114,65536,22
15346,a7643,65536,22
15348,a829,65536,22
15367,a1327,65536,18
15368,a364,65536,18
15370,a20028,131072,18
15373,a4441,131072,18
15376,a20028,131072,18
15379,a22,131072,18
15380,a20028,131072,18
15382,a7079,262144,18
15403,a20028,262144,12
15404,a20028,65536,12
15407,a20028,65536,12
15408,a17264,131072,12
15409,a20028,65536,12
15410,a15999,65536,12
15412,a1055,65536,12
15414,a18758,131072,12
15416,a20028,262144,12
15418,a20028,65536,12
15420,a14554,65536,12
15422,a20028,262144,12
15424,a14163,131072,12
15427,a5247,65536,12
15428,a2724,65536,12
15430,a18589,131072,12
15431,a10109,131072,12
15433,a20028,65536,12
15435,a20028,262144,12
15438,a3728,131072,12
15449,a20028,131072,22
15469,a20028,65536,22
15472,a20028,262144,22
15474,a20028,262144,22
15475,a6918,65536,22
15477,a20028,65536,22
15478,a20028,65536,22
15479,a20028,131072,22
15481,a20029,65536,22
15484,a20029,262144,22
15496,a18621,262144,14
15498,a20029,131072,14
15499,a20029,65536,14
15501,a20029,262144,14
15503,a3446,262144,14
15506,a8176,262144,14
15507,a19987,131072,14
15508,a20029,65536,14
15509,a17854,65536,14
15512,a1170,65536,14
15515,a7019,262144,14
15516,a13724,65536,14
15519,a4905,262144,14
15520,a19748,131072,14
15521,a8613,131072,14
15524,a20029,131072,14
15526,a11471,262144,14
15529,a16458,65536,14
15531,a18621,262144,14
15534,a20029,262144,14
15536,a14877,262144,14
15538,a7384,65536,14
15540,a15786,65536,14
15543,a20029,131072,14
15545,a20029,65536,14
15548,a12339,65536,14
15551,a20029,65536,14
15554,a20029,65536,14
15556,a8091,262144,14
15558,a20029,131072,14
15560,a15153,65536,14
15561,a10894,262144,14
15562,a20029,65536,14
15565,a8613,65536,14
15568,a20029,65536,14
15569,a9543,65536,14
15571,a20029,65536,14
15572,a20029,131072,14
15573,a19987,65536,14
15574,a14101,65536,14
15577,a20029,262144,14
15580,a14767,131072,14
15583,a9706,131072,14
15585,a12225,65536,14
15586,a8554,131072,14
15589,a12405,131072,14
15597,a20029,65536,29
15598,a20029,65536,29
15603,a20030,65536,21
15605,a13291,65536,21
15607,a20030,65536,21
15629,a10632,65536,18
15631,a20030,65536,18
15632,a20030,262144,18
15633,a7656,65536,18
15635,a20030,131072,18
15637,a2844,65536,18
15650,a11643,65536,15
15653,a16055,131072,15
15656,a12900,262144,15
15658,a20030,65536,15
15660,a20030,131072,15
15662,a11868,65536,15
15665,a9559,131072,15
15668,a16453,65536,15
15669,a20030,131072,15
15670,a20030,262144,15
15673,a5148,65536,15
15676,a8063,131072,15
15678,a20030,262144,15
15681,a2435,262144,15
15684,a20030,65536,15
15685,a20030,131072,15
15697,a1190,65536,2
15700,a4465,131072,2
15702,a5013,131072,2
15705,a19010,65536,2
15707,a5592,65536,2
15709,a20030,65536,2
15712,a10437,65536,2
15714,a5727,65536,2
15716,a20030,131072,2
15719,a13329,65536,2
15720,a6731,262144,2
15721,a7950,65536,2
15722,a13406,65536,2
15725,a20031,262144,2
15727,a20031,262144,2
15729,a19256,262144,2
15731,a20031,131072,2
15733,a20031,65536,2
15735,a13916,131072,2
15738,a20031,65536,2
15740,a20031,65536,2
15743,a18055,65536,2
15745,a1602,262144,2
15746,a20031,65536,2
15749,a20031,65536,2
15752,a20031,65536,2
15754,a4765,131072,2
15756,a20031,65536,2
15758,a20031,262144,2
15760,a12212,65536,2
15761,a7902,65536,2
15764,a15994,65536,2
15767,a20031,262144,2
15769,a2141,65536,2
15771,a10493,131072,2
15774,a20031,131072,2
15775,a6712,131072,2
15777,a20031,262144,2
15780,a5013,65536,2
15783,a2406,65536,2
15784,a6229,262144,2
15786,a15482,131072,2
15788,a20031,262144,2
15789,a20031,65536,2
15797,a14308,65536,2
15798,a20031,65536,2
15800,a19672,131072,2
15805,a16606,65536,17
15806,a6317,65536,17
15808,a20031,65536,17
15810,a20031,262144,17
15813,a20031,65536,17
15816,a20031,65536,17
15817,a13065,131072,17
15820,a12890,65536,17
15822,a11527,65536,17
15824,a20031,65536,17
15827,a20031,65536,17
15830,a20031,262144,17
15833,a3728,131072,17
15835,a15195,65536,17
15836,a20031,65536,17
15839,a20031,131072,17
15841,a1018,131072,17
15842,a20032,65536,17
15844,a6948,65536,17
15859,a20032,65536,12
15861,a20032,65536,12
15864,a18257,65536,12
15865,a13443,262144,12
15868,a20032,131072,12
15871,a20032,65536,12
15874,a20032,65536,12
15875,a20032,262144,12
15876,a20032,131072,12
15879,a8492,65536,12
15881,a5141,65536,12
15882,a20032,65536,12
15885,a20032,262144,12
15887,a20032,65536,12
15888,a4421,131072,12
15891,a11254,262144,12
15894,a4281,131072,12
15897,a319,65536,12
15898,a20032,65536,12
15900,a18910,65536,12
15902,a4263,131072,12
15904,a7320,65536,12
15905,a5489,65536,12
15908,a5070,65536,12
15910,a12307,65536,12
15912,a20032,262144,12
15915,a20032,262144,12
15916,a20032,65536,12
15919,a20032,65536,12
15922,a20032,262144,12
15923,a20032,131072,12
15924,a20032,262144,12
15927,a20032,131072,12
15930,a20032,65536,12
15933,a20032,131072,12
15935,a20032,131072,12
15936,a16153,65536,12
15937,a6723,65536,12
15938,a20032,262144,12
15939,a13870,131072,12
15940,a12519,131072,12
15943,a16869,65536,12
15946,a20032,65536,12
15949,a20032,262144,12
15951,a8876,65536,12
15953,a20032,65536,12
15955,a20032,65536,12
15956,a10789,65536,12
15958,a17285,65536,12
15961,a13695,131072,12
15964,a12905,65536,12
15965,a20033,65536,12
15967,a13327,65536,12
15968,a20033,262144,12
15970,a20033,65536,12
15972,a20033,65536,12
15975,a5524,131072,12
15977,a1062,131072,12
15978,a763,262144,12
15979,a20033,65536,12
15980,a6514,65536,12
15983,a8043,65536,12
15985,a20033,262144,12
15986,a20033,131072,12
15988,a20033,131072,12
15990,a13327,131072,12
15993,a17431,65536,12
15994,a18589,131072,12
15996,a20033,262144,12
15997,a7573,65536,12
16000,a12099,131072,12
16001,a17416,131072,12
16002,a20033,262144,12
16003,a10171,262144,12
16006,a20033,131072,12
16008,a20033,131072,12
16011,a20033,131072,12
16014,a4051,131072,12
16015,a16832,65536,12
16017,a20033,131072,12
16020,a17106,262144,12
16023,a20033,65536,12
16026,a16153,131072,12
16042,a20033,262144,6
16043,a20033,65536,6
16045,a20033,65536,6
16046,a7948,65536,6
16047,a7806,262144,6
16056,a11757,262144,26
16057,a12194,65536,26
16058,a5549,65536,26
16060,a13809,65536,26
16063,a12624,65536,26
16065,a20033,131072,26
16067,a20033,65536,26
16077,a16648,262144,0
16079,a4388,65536,0
16081,a7566,262144,0
16083,a4495,65536,0
16085,a20034,131072,0
16087,a20034,131072,0
16088,a10828,65536,0
16091,a10146,131072,0
16092,a20034,65536,0
16094,a4142,65536,0
16097,a7249,131072,0
16100,a2633,65536,0
16102,a20034,65536,0
16105,a12307,65536,0
16108,a20034,131072,0
16109,a2411,65536,0
16111,a5462,65536,0
16113,a5951,65536,0
16114,a2386,65536,0
16117,a20034,262144,0
16118,a17632,131072,0
16121,a9117,262144,0
16124,a18047,131072,0
16126,a4440,65536,0
16128,a20034,65536,0
16130,a20034,65536,0
16132,a20034,131072,0
16133,a8096,262144,0
16136,a20034,131072,0
16146,a12339,131072,22
16147,a18093,262144,22
16149,a13236,262144,22
16152,a20034,65536,22
16155,a3401,65536,22
16156,a10851,65536,22
16159,a3543,65536,22
16162,a11024,65536,22
16163,a20034,65536,22
16164,a20034,65536,22
16166,a20034,65536,22
16168,a20034,131072,22
16169,a5008,65536,22
16171,a3115,262144,22
16172,a20034,131072,22
16173,a11586,65536,22
16176,a20034,131072,22
16177,a8621,131072,22
16186,a14204,65536,7
16188,a20034,262144,7
16191,a8113,65536,7
16213,a20035,65536,8
16237,a4399,65536,23
16239,a5046,65536,23
16240,a8715,65536,23
16243,a20035,131072,23
16245,a8398,131072,23
16246,a20035,131072,23
16248,a20035,65536,23
16249,a20035,65536,23
16251,a20035,131072,23
16252,a7973,65536,23
16253,a5669,65536,23
16254,a6646,262144,23
16255,a20035,65536,23
16260,a20035,65536,3
16261,a6737,65536,3
16263,a15950,262144,3
16266,a13091,65536,3
16267,a16710,65536,3
16268,a1702,131072,3
16271,a20035,65536,3
16272,a20035,262144,3
16275,a20035,262144,3
16276,a20035,262144,3
16278,a20035,65536,3
16281,a15724,65536,3
16283,a14303,65536,3
16284,a937,65536,3
16285,a9801,131072,3
16288,a17022,65536,3
16289,a6672,131072,3
16299,a7492,65536,14
16302,a20035,65536,14
16317,a20035,131072,16
16318,a2741,262144,16
16320,a14324,65536,16
16322,a9328,65536,16
16325,a20036,262144,16
16330,a20036,65536,15
16331,a20036,65536,15
16334,a17705,262144,15
16337,a20036,131072,15
16340,a15881,262144,15
16341,a2255,262144,15
16343,a20036,262144,15
16345,a19832,65536,15
16348,a20036,65536,15
16349,a20036,65536,15
16350,a8689,65536,15
16353,a2862,131072,15
16356,a7064,131072,15
16359,a2726,65536,15
16361,a20036,131072,15
16363,a7064,65536,15
16366,a13169,65536,15
16369,a2813,65536,15
16370,a16368,65536,15
16376,a17457,131072,19
16377,a3934,65536,19
16379,a20036,65536,19
16381,a14847,65536,19
16384,a20036,65536,19
16387,a18515,131072,19
16388,a20036,131072,19
16390,a10504,131072,19
16392,a1444,131072,19
16394,a20036,262144,19
16395,a20036,65536,19
16398,a13690,262144,19
16401,a9417,262144,19
16404,a4509,65536,19
16406,a20036,65536,19
16408,a14124,65536,19
16411,a18411,65536,19
16412,a15713,262144,19
16414,a20036,262144,19
16416,a14499,65536,19
16418,a1055,65536,19
16419,a20036,131072,19
16422,a17793,65536,19
16425,a20036,65536,19
16426,a10071,131072,19
16429,a9451,131072,19
16431,a12854,65536,19
16432,a17894,262144,19
16433,a12957,262144,19
16454,a20037,131072,23
16457,a20037,65536,23
16459,a17567,262144,23
16460,a9355,65536,23
16461,a15661,131072,23
16464,a3599,65536,23
16465,a2849,131072,23
16467,a20037,65536,23
16468,a20037,65536,23
16471,a12820,65536,23
16472,a8398,65536,23
16474,a586,65536,23
16488,a20037,65536,16
16491,a20037,131072,16
16492,a20037,65536,16
16514,a20037,65536,26
16516,a2307,131072,26
16519,a20037,65536,26
16521,a20037,65536,26
16524,a17740,131072,26
16526,a12471,131072,26
16537,a1156,131072,4
16538,a20037,65536,4
16540,a20037,131072,4
16542,a20037,65536,4
16543,a18067,65536,4
16546,a16496,131072,4
16547,a13626,65536,4
16549,a17550,131072,4
16570,a20038,262144,28
16571,a11341,262144,28
16573,a12257,65536,28
16576,a18413,65536,28
16582,a10733,131072,10
16583,a12690,65536,10
16586,a20038,65536,10
16589,a6130,65536,10
16591,a20038,65536,10
16593,a7234,65536,10
16596,a11102,65536,10
16599,a3000,262144,10
16600,a20038,262144,10
16602,a20038,131072,10
16605,a20038,65536,10
16606,a20038,262144,10
16608,a20038,65536,10
16609,a6070,65536,10
16611,a11448,65536,10
16613,a19779,65536,10
16627,a864,262144,4
16630,a16217,65536,4
16633,a16936,262144,4
16634,a20038,131072,4
16636,a20038,65536,4
16637,a20038,131072,4
16639,a20038,65536,4
16640,a11115,262144,4
16643,a20038,131072,4
16645,a19563,262144,4
16646,a20038,262144,4
16648,a20038,262144,4
16669,a20038,65536,14
16671,a20038,65536,14
16674,a20038,262144,14
16677,a14818,262144,14
16679,a20038,131072,14
16681,a20039,262144,14
16682,a1532,262144,14
16683,a20039,65536,14
16685,a20039,131072,14
16686,a7073,65536,14
16689,a20039,262144,14
16690,a20039,262144,14
16692,a8432,65536,14
16695,a20039,65536,14
16698,a20039,65536,14
16701,a18294,65536,14
16703,a7270,131072,14
16706,a17946,131072,14
16709,a14767,131072,14
16710,a20039,65536,14
16712,a20039,262144,14
16713,a18535,65536,14
16715,a20039,131072,14
16721,a11109,65536,15
16723,a20039,131072,15
16724,a20039,262144,15
16727,a3457,65536,15
16729,a9667,65536,15
16731,a9125,65536,15
16734,a20039,131072,15
16735,a10141,65536,15
16737,a1191,65536,15
16738,a6351,262144,15
16741,a9382,131072,15
16743,a14421,65536,15
16744,a5909,65536,15
16746,a20039,65536,15
16748,a16712,65536,15
16749,a1447,262144,15
16751,a20039,65536,15
16753,a20039,65536,15
16754,a6474,131072,15
16755,a20039,131072,15
16758,a3561,131072,15
16760,a8160,65536,15
16763,a20039,262144,15
16765,a20039,65536,15
16767,a20039,65536,15
16769,a20039,65536,15
16771,a150,131072,15
16774,a1149,131072,15
16775,a3561,65536,15
16777,a20039,262144,15
16778,a20039,262144,15
16779,a20039,65536,15
16782,a20039,65536,15
16785,a5730,131072,15
16787,a20039,131072,15
16789,a20039,131072,15
16791,a5483,262144,15
16793,a20039,65536,15
16795,a14662,65536,15
16797,a20039,131072,15
16799,a20039,131072,15
16802,a4623,131072,15
16803,a990,262144,15
16806,a13579,65536,15
16808,a10597,262144,15
16811,a20040,262144,15
16813,a16138,65536,15
16816,a20040,65536,15
16819,a7453,131072,15
16821,a20040,131072,15
16824,a5038,262144,15
16827,a20040,131072,15
16829,a20040,131072,15
16831,a20040,65536,15
16832,a20040,65536,15
16835,a13724,131072,15
16836,a20040,65536,15
16839,a8034,65536,15
16840,a20040,262144,15
16843,a20040,262144,15
16845,a9559,65536,15
16848,a12243,65536,15
16850,a12321,131072,15
16853,a13414,262144,15
16855,a17191,65536,15
16856,a20040,65536,15
16857,a7064,65536,15
16858,a20040,65536,15
16860,a20040,65536,15
16861,a11032,131072,15
16862,a20040,131072,15
16865,a20040,65536,15
16867,a20040,65536,15
16868,a4593,65536,15
16869,a7512,65536,15
16883,a2552,262144,1
16884,a20040,131072,1
16886,a2579,262144,1
16888,a20040,131072,1
16890,a20040,131072,1
16892,a1663,131072,1
16893,a7447,262144,1
16895,a20040,131072,1
16897,a20040,262144,1
16899,a6014,65536,1
16901,a1735,131072,1
16902,a17733,65536,1
16904,a20040,131072,1
16906,a20040,131072,1
16907,a1042,65536,1
16909,a20040,65536,1
16912,a20040,65536,1
16915,a20040,131072,1
16918,a20040,65536,1
16919,a20040,65536,1
16922,a5044,65536,1
16924,a20041,65536,1
16927,a20041,65536,1
16929,a20041,65536,1
16932,a4617,131072,1
16934,a10601,262144,1
16935,a1042,65536,1
16937,a15417,131072,1
16953,a20041,262144,29
16956,a20041,65536,29
16958,a20041,65536,29
16959,a14866,131072,29
16970,a6103,262144,13
16973,a20041,65536,13
16978,a12733,131072,19
16981,a20041,65536,19
16982,a3009,262144,19
16983,a16310,65536,19
16984,a1650,262144,19
16986,a18136,65536,19
16987,a20041,65536,19
16990,a20041,65536,19
16993,a19950,262144,19
16994,a2540,262144,19
16997,a7092,131072,19
16999,a20041,65536,19
17002,a5767,131072,19
17003,a7276,131072,19
17005,a5807,65536,19
17007,a11731,131072,19
17028,a2799,131072,12
17029,a15284,131072,12
17045,a13430,65536,23
17047,a20042,65536,23
17048,a20042,262144,23
17049,a20042,65536,23
17051,a9320,131072,23
17061,a20042,262144,19
17064,a3827,262144,19
17066,a20042,131072,19
17068,a16393,65536,19
17074,a11583,131072,27
17076,a20042,262144,27
17078,a20042,131072,27
17093,a20042,131072,14
17095,a19827,65536,14
17098,a10169,65536,14
17099,a2256,262144,14
17100,a17830,131072,14
17102,a12578,65536,14
17105,a16834,262144,14
17108,a19073,65536,14
17111,a20042,131072,14
17113,a3441,262144,14
17115,a20042,65536,14
17116,a8176,65536,14
17118,a20042,262144,14
17120,a12352,65536,14
17134,a20042,262144,23
17137,a7303,262144,23
17140,a20042,262144,23
17143,a4579,65536,23
17145,a15576,65536,23
17147,a18873,131072,23
17150,a7419,65536,23
17157,a12819,131072,14
17159,a12426,131072,14
17162,a20043,131072,14
17163,a20043,65536,14
17166,a13293,65536,14
17167,a4612,262144,14
17169,a14468,131072,14
17170,a4640,65536,14
17172,a1401,65536,14
17174,a20043,65536,14
17175,a9083,262144,14
17178,a5552,131072,14
17179,a20043,65536,14
17182,a20043,262144,14
17184,a3169,65536,14
17185,a3537,65536,14
17187,a20043,65536,14
17190,a20043,65536,14
17193,a20043,262144,14
17194,a20043,65536,14
17196,a1532,262144,14
17199,a140,65536,14
17200,a20043,262144,14
17201,a20043,131072,14
17204,a20043,131072,14
17205,a20043,65536,14
17219,a20043,65536,27
17220,a20043,131072,27
17223,a20043,262144,27
17226,a20043,65536,27
17247,a8841,262144,19
17248,a20043,65536,19
17250,a5288,131072,19
17252,a20043,65536,19
17255,a2431,65536,19
17257,a20043,65536,19
17260,a20043,65536,19
17262,a1713,262144,19
17263,a2794,131072,19
17266,a11617,262144,19
17268,a20043,65536,19
17271,a14869,131072,19
17272,a20043,65536,19
17275,a11765,65536,19
17277,a279,262144,19
17280,a12149,65536,19
17282,a20044,65536,19
17283,a2137,262144,19
17285,a19776,65536,19
17287,a20044,65536,19
17288,a12866,65536,19
17289,a20044,131072,19
17292,a20044,65536,19
17295,a2853,262144,19
17298,a11134,65536,19
17300,a14959,65536,19
17314,a19030,262144,10
17317,a14713,262144,10
17320,a20044,131072,10
17327,a9470,65536,10
17330,a2755,262144,10
17333,a20044,131072,10
17335,a20044,65536,10
17337,a20044,65536,10
17357,a8114,131072,5
17360,a3643,262144,5
17374,a20044,131072,19
17377,a20044,65536,19
17379,a20044,262144,19
17382,a7084,65536,19
17384,a15023,131072,19
17386,a20044,65536,19
17388,a20044,131072,19
17389,a14847,131072,19
17390,a9347,262144,19
17398,a1232,65536,20
17400,a8681,131072,20
17401,a20045,65536,20
17403,a16144,65536,20
17405,a16144,65536,20
17408,a14145,262144,20
17411,a20045,65536,20
17412,a20045,262144,20
17413,a16089,131072,20
17415,a1579,131072,20
17418,a12569,65536,20
17420,a16191,131072,20
17421,a20045,131072,20
17422,a4098,131072,20
17424,a20045,131072,20
17427,a20045,65536,20
