t_ms,asset_id,sector,hit
5769,a253,-1,1
5770,a222,-1,1
5772,a141,-1,1
5773,a152,-1,1
5775,a152,-1,1
5778,a123,-1,1
5781,a247,-1,1
5783,a169,-1,1
5784,a272,-1,1
5785,a202,-1,1
5796,a144,-1,1
5798,a13,-1,1
5801,a32,-1,1
5804,a1,-1,1
5807,a167,-1,1
5808,a104,-1,1
5811,a162,-1,1
5812,a76,-1,1
5815,a83,-1,1
5817,a201,-1,1
5820,a236,-1,1
5821,a279,-1,1
5824,a26,-1,1
5826,a41,-1,1
5828,a102,-1,1
5829,a268,-1,1
5830,a103,-1,1
5831,a13,-1,1
5834,a84,-1,1
5836,a26,-1,1
5837,a256,-1,1
5839,a8,-1,1
5841,a65,-1,1
5844,a41,-1,1
5846,a279,-1,1
5849,a76,-1,1
5850,a241,-1,1
5851,a57,-1,1
5852,a256,-1,1
5853,a255,-1,1
5854,a32,-1,1
5855,a236,-1,1
5857,a237,-1,1
5860,a144,-1,1
5862,a268,-1,1
5864,a41,-1,1
5865,a236,-1,1
5867,a167,-1,1
5870,a76,-1,1
5872,a158,-1,1
5875,a128,-1,1
5878,a84,-1,1
5881,a236,-1,1
5883,a41,-1,1
5885,a144,-1,1
5888,a99,-1,1
5891,a26,-1,1
5893,a83,-1,1
5895,a80,-1,1
5896,a279,-1,1
5897,a99,-1,1
5899,a75,-1,1
5902,a104,-1,1
5904,a128,-1,1
5906,a26,-1,1
5909,a241,-1,1
5910,a104,-1,1
5913,a84,-1,1
5916,a41,-1,1
5919,a279,-1,1
5920,a167,-1,1
5923,a167,-1,1
5926,a104,-1,1
5928,a104,-1,1
5929,a241,-1,1
5932,a8,-1,1
5935,a41,-1,1
5936,a256,-1,1
5939,a83,-1,1
5942,a6,-1,1
5944,a99,-1,1
5946,a99,-1,1
5949,a83,-1,1
5951,a8,-1,1
5952,a184,-1,1
5954,a84,-1,1
5956,a287,-1,1
5959,a256,-1,1
5962,a99,-1,1
5963,a76,-1,1
5966,a84,-1,1
5967,a99,-1,1
5970,a127,-1,1
5971,a167,-1,1
5974,a13,-1,1
5976,a83,-1,1
5979,a213,-1,1
5980,a167,-1,1
5982,a236,-1,1
5983,a228,-1,1
5984,a113,-1,1
5987,a268,-1,1
5989,a32,-1,1
5992,a225,-1,1
5993,a268,-1,1
5995,a144,-1,1
5998,a199,-1,1
6001,a99,-1,1
6004,a84,-1,1
6005,a241,-1,1
6006,a236,-1,1
6007,a41,-1,1
6008,a32,-1,1
6010,a236,-1,1
6012,a57,-1,1
6014,a57,-1,1
6017,a57,-1,1
6020,a99,-1,1
6023,a13,-1,1
6026,a104,-1,1
6027,a225,-1,1
6029,a241,-1,1
6030,a144,-1,1
6031,a253,-1,1
6033,a86,-1,1
6034,a59,-1,1
6035,a241,-1,1
6038,a104,-1,1
6039,a41,-1,1
6040,a279,-1,1
6043,a8,-1,1
6046,a241,-1,1
6048,a13,-1,1
6050,a116,-1,1
6053,a76,-1,1
6056,a256,-1,1
6057,a268,-1,1
6060,a1,-1,1
6061,a225,-1,1
6062,a83,-1,1
6065,a119,-1,1
6081,a43,-1,1
6083,a143,-1,1
6086,a211,-1,1
6088,a267,-1,1
6089,a12,-1,1
6092,a70,-1,1
6093,a277,-1,1
6094,a28,-1,1
6095,a132,-1,1
6096,a252,-1,1
6098,a226,-1,1
6099,a25,-1,1
6100,a49,-1,1
6102,a25,-1,1
6105,a43,-1,1
6108,a85,-1,1
6110,a55,-1,1
6112,a192,-1,1
6114,a211,-1,1
6116,a266,-1,1
6118,a70,-1,1
6119,a78,-1,1
6121,a267,-1,1
6124,a277,-1,1
6125,a55,-1,1
6127,a277,-1,1
6129,a267,-1,1
6131,a70,-1,1
6132,a143,-1,1
6134,a145,-1,1
6137,a145,-1,1
6140,a12,-1,1
6141,a12,-1,1
6143,a70,-1,1
6144,a252,-1,1
6147,a11,-1,1
6148,a228,-1,1
6151,a145,-1,1
6152,a211,-1,1
6155,a192,-1,1
6156,a296,-1,1
6158,a175,-1,1
6160,a28,-1,1
6163,a252,-1,1
6165,a11,-1,1
6166,a12,-1,1
6168,a55,-1,1
6169,a266,-1,1
6171,a175,-1,1
6172,a43,-1,1
6174,a226,-1,1
6177,a267,-1,1
6178,a145,-1,1
6181,a297,-1,1
6182,a143,-1,1
6184,a277,-1,1
6186,a266,-1,1
6189,a211,-1,1
6192,a186,-1,1
6195,a285,-1,1
6198,a17,-1,1
6199,a192,-1,1
6201,a12,-1,1
6203,a12,-1,1
6204,a175,-1,1
6205,a55,-1,1
6207,a28,-1,1
6208,a226,-1,1
6209,a143,-1,1
6211,a29,-1,1
6212,a267,-1,1
6213,a41,-1,1
6216,a192,-1,1
6217,a175,-1,1
6219,a252,-1,1
6222,a252,-1,1
6225,a49,-1,1
6226,a49,-1,1
6228,a211,-1,1
6230,a267,-1,1
6231,a70,-1,1
6233,a55,-1,1
6234,a39,-1,1
6237,a219,-1,1
6239,a226,-1,1
6241,a192,-1,1
6243,a204,-1,1
6246,a265,-1,1
6248,a25,-1,1
6251,a55,-1,1
6254,a25,-1,1
6256,a175,-1,1
6259,a65,-1,1
6283,a133,-1,1
6286,a287,-1,1
6289,a64,-1,1
6292,a280,-1,1
6294,a64,-1,1
6295,a13,-1,1
6296,a278,-1,1
6298,a178,-1,1
6299,a289,-1,1
6300,a289,-1,1
6302,a128,-1,1
6304,a287,-1,1
6305,a289,-1,1
6307,a90,-1,1
6308,a286,-1,1
6311,a116,-1,1
6312,a261,-1,1
6313,a202,-1,1
6316,a126,-1,1
6317,a133,-1,1
6319,a278,-1,1
6321,a289,-1,1
6322,a291,-1,1
6325,a262,-1,1
6327,a126,-1,1
6330,a178,-1,1
6332,a278,-1,1
6333,a289,-1,1
6336,a34,-1,1
6339,a17,-1,1
6341,a295,-1,1
6343,a110,-1,1
6345,a287,-1,1
6348,a116,-1,1
6351,a291,-1,1
6354,a276,-1,1
6355,a283,-1,1
6358,a261,-1,1
6360,a126,-1,1
6361,a255,-1,1
6363,a133,-1,1
6364,a239,-1,1
6365,a283,-1,1
6367,a283,-1,1
6368,a262,-1,1
6370,a126,-1,1
6372,a178,-1,1
6373,a17,-1,1
6375,a16,-1,1
6377,a261,-1,1
6380,a128,-1,1
6383,a291,-1,1
6384,a289,-1,1
6387,a261,-1,1
6390,a128,-1,1
6391,a287,-1,1
6392,a287,-1,1
6393,a276,-1,1
6395,a17,-1,1
6396,a116,-1,1
6398,a64,-1,1
6401,a64,-1,1
6402,a298,-1,1
6405,a126,-1,1
6406,a202,-1,1
6408,a268,-1,1
6411,a283,-1,1
6413,a261,-1,1
6425,a228,-1,1
6426,a298,-1,1
6428,a234,-1,1
6437,a209,-1,1
6438,a182,-1,1
6441,a209,-1,1
6442,a199,-1,1
6445,a209,-1,1
6447,a200,-1,1
6448,a4,-1,1
6451,a222,-1,1
6454,a125,-1,1
6457,a53,-1,1
6460,a195,-1,1
6463,a171,-1,1
6466,a205,-1,1
6467,a125,-1,1
6470,a67,-1,1
6472,a251,-1,1
6473,a234,-1,1
6474,a251,-1,1
6475,a232,-1,1
6478,a67,-1,1
6479,a200,-1,1
6482,a53,-1,1
6483,a83,-1,1
6485,a188,-1,1
6487,a67,-1,1
6489,a209,-1,1
6491,a232,-1,1
6494,a199,-1,1
6497,a209,-1,1
6500,a98,-1,1
6502,a215,-1,1
6503,a8,-1,1
6506,a8,-1,1
6509,a267,-1,1
6510,a125,-1,1
6511,a53,-1,1
6514,a83,-1,1
6516,a209,-1,1
6518,a88,-1,1
6520,a171,-1,1
6521,a287,-1,1
6523,a75,-1,1
6525,a18,-1,1
6528,a188,-1,1
6529,a200,-1,1
6532,a123,-1,1
6533,a67,-1,1
6535,a8,-1,1
6536,a98,-1,1
6538,a78,-1,1
6539,a182,-1,1
6542,a83,-1,1
6543,a171,-1,1
6546,a287,-1,1
6547,a80,-1,1
6549,a78,-1,1
6552,a171,-1,1
6554,a232,-1,1
6556,a96,-1,1
6558,a78,-1,1
6560,a125,-1,1
6563,a200,-1,1
6565,a83,-1,1
6567,a209,-1,1
6568,a171,-1,1
6570,a53,-1,1
6571,a78,-1,1
6574,a171,-1,1
6576,a188,-1,1
6579,a78,-1,1
6580,a88,-1,1
6583,a119,-1,1
6584,a188,-1,1
6587,a112,-1,1
6588,a83,-1,1
6591,a200,-1,1
6594,a223,-1,1
6595,a209,-1,1
6598,a125,-1,1
6601,a251,-1,1
6602,a232,-1,1
6605,a8,-1,1
6606,a53,-1,1
6607,a78,-1,1
6610,a232,-1,1
6613,a53,-1,1
6615,a171,-1,1
6617,a188,-1,1
6618,a232,-1,1
6619,a125,-1,1
6621,a199,-1,1
6624,a166,-1,1
6626,a107,-1,1
6628,a182,-1,1
6630,a4,-1,1
6631,a251,-1,1
6634,a182,-1,1
6637,a78,-1,1
6640,a88,-1,1
6641,a30,-1,1
6643,a171,-1,1
6645,a285,-1,1
6646,a17,-1,1
6649,a188,-1,1
6651,a47,-1,1
6652,a199,-1,1
6654,a0,-1,1
6656,a8,-1,1
6658,a222,-1,1
6661,a8,-1,1
6662,a209,-1,1
6665,a287,-1,1
6666,a287,-1,1
6669,a67,-1,1
6671,a4,-1,1
6673,a88,-1,1
6674,a78,-1,1
6677,a78,-1,1
6679,a78,-1,1
6680,a77,-1,1
6682,a53,-1,1
6684,a182,-1,1
6685,a51,-1,1
6686,a60,-1,1
6687,a251,-1,1
6690,a4,-1,1
6692,a188,-1,1
6693,a44,-1,1
6695,a287,-1,1
6698,a125,-1,1
6701,a182,-1,1
6703,a67,-1,1
6706,a120,-1,1
6708,a125,-1,1
6711,a88,-1,1
6714,a44,-1,1
6715,a195,-1,1
6717,a83,-1,1
6719,a270,-1,1
6721,a88,-1,1
6722,a140,-1,1
6724,a287,-1,1
6727,a182,-1,1
6730,a235,-1,1
6733,a199,-1,1
6735,a53,-1,1
6737,a200,-1,1
6739,a251,-1,1
6740,a8,-1,1
6742,a125,-1,1
6744,a264,-1,1
6745,a182,-1,1
6746,a188,-1,1
6749,a98,-1,1
6752,a165,-1,1
6754,a66,-1,1
6755,a125,-1,1
6757,a125,-1,1
6758,a171,-1,1
6761,a287,-1,1
6763,a171,-1,1
6765,a154,-1,1
6766,a171,-1,1
6773,a224,-1,1
6775,a192,-1,1
6776,a70,-1,1
6778,a70,-1,1
6780,a83,-1,1
6782,a285,-1,1
6783,a83,-1,1
6784,a57,-1,1
6786,a285,-1,1
6787,a198,-1,1
6788,a20,-1,1
6791,a25,-1,1
6793,a25,-1,1
6794,a220,-1,1
6795,a58,-1,1
6796,a84,-1,1
6798,a20,-1,1
6799,a218,-1,1
6800,a81,-1,1
6802,a84,-1,1
6805,a192,-1,1
6808,a25,-1,1
6811,a25,-1,1
6812,a218,-1,1
6815,a294,-1,1
6818,a192,-1,1
6821,a69,-1,1
6824,a20,-1,1
6825,a190,-1,1
6827,a86,-1,1
6829,a224,-1,1
6832,a192,-1,1
6835,a86,-1,1
6836,a218,-1,1
6838,a218,-1,1
6840,a221,-1,1
6842,a278,-1,1
6844,a86,-1,1
6845,a246,-1,1
6848,a286,-1,1
6851,a83,-1,1
6853,a69,-1,1
6854,a285,-1,1
6856,a46,-1,1
6857,a84,-1,1
6859,a221,-1,1
6862,a58,-1,1
6865,a93,-1,1
6867,a84,-1,1
6870,a74,-1,1
6872,a46,-1,1
6875,a84,-1,1
6878,a244,-1,1
6880,a292,-1,1
6883,a58,-1,1
6884,a74,-1,1
6886,a285,-1,1
6889,a15,-1,1
6892,a20,-1,1
6894,a86,-1,1
6897,a291,-1,1
6899,a192,-1,1
6902,a69,-1,1
6905,a188,-1,1
6907,a291,-1,1
6910,a25,-1,1
6911,a70,-1,1
6912,a171,-1,1
6915,a57,-1,1
6918,a20,-1,1
6919,a215,-1,1
6922,a58,-1,1
6923,a189,-1,1
6926,a220,-1,1
6927,a46,-1,1
6928,a224,-1,1
6931,a46,-1,1
6933,a57,-1,1
6935,a221,-1,1
6937,a272,-1,1
6939,a57,-1,1
6941,a224,-1,1
6944,a33,-1,1
6946,a20,-1,1
6947,a69,-1,1
6949,a84,-1,1
6951,a287,-1,1
6953,a219,-1,1
6955,a84,-1,1
6958,a46,-1,1
6961,a57,-1,1
6963,a114,-1,1
6966,a191,-1,1
6968,a57,-1,1
6969,a66,-1,1
6971,a74,-1,1
6974,a265,-1,1
6984,a21,-1,1
6986,a177,-1,1
6988,a177,-1,1
6991,a29,-1,1
6993,a282,-1,1
6994,a164,-1,1
6996,a177,-1,1
6997,a126,-1,1
6998,a172,-1,1
6999,a161,-1,1
7001,a134,-1,1
7003,a251,-1,1
7004,a12,-1,1
7005,a52,-1,1
7007,a142,-1,1
7008,a214,-1,1
7011,a214,-1,1
7012,a12,-1,1
7015,a251,-1,1
7016,a122,-1,1
7018,a129,-1,1
7021,a236,-1,1
7024,a33,-1,1
7027,a122,-1,1
7030,a172,-1,1
7032,a126,-1,1
7034,a170,-1,1
7037,a29,-1,1
7039,a122,-1,1
7041,a282,-1,1
7042,a52,-1,1
7043,a161,-1,1
7046,a172,-1,1
7049,a161,-1,1
7052,a129,-1,1
7054,a29,-1,1
7056,a129,-1,1
7057,a142,-1,1
7058,a102,-1,1
7059,a156,-1,1
7060,a122,-1,1
7062,a33,-1,1
7064,a296,-1,1
7065,a282,-1,1
7067,a164,-1,1
7070,a33,-1,1
7073,a148,-1,1
7075,a21,-1,1
7076,a52,-1,1
7079,a122,-1,1
7081,a52,-1,1
7083,a0,-1,1
7084,a134,-1,1
7087,a172,-1,1
7090,a20,-1,1
7092,a29,-1,1
7095,a126,-1,1
7098,a2,-1,1
7100,a127,-1,1
7102,a190,-1,1
7105,a129,-1,1
7108,a251,-1,1
7111,a282,-1,1
7114,a161,-1,1
7116,a93,-1,1
7118,a117,-1,1
7121,a142,-1,1
7123,a134,-1,1
7126,a33,-1,1
7127,a217,-1,1
7128,a222,-1,1
7131,a172,-1,1
7133,a196,-1,1
7135,a102,-1,1
7138,a177,-1,1
7141,a196,-1,1
7152,a68,-1,1
7154,a227,-1,1
7155,a235,-1,1
7157,a235,-1,1
7158,a117,-1,1
7159,a264,-1,1
7161,a139,-1,1
7164,a139,-1,1
7167,a260,-1,1
7170,a238,-1,1
7171,a285,-1,1
7172,a264,-1,1
7174,a177,-1,1
7175,a139,-1,1
7176,a177,-1,1
7179,a37,-1,1
7181,a68,-1,1
7184,a264,-1,1
7185,a37,-1,1
7187,a250,-1,1
7189,a172,-1,1
7190,a130,-1,1
7192,a264,-1,1
7195,a219,-1,1
7198,a146,-1,1
7200,a132,-1,1
7203,a130,-1,1
7206,a139,-1,1
7208,a177,-1,1
7211,a139,-1,1
7213,a238,-1,1
7214,a264,-1,1
7216,a250,-1,1
7219,a260,-1,1
7220,a132,-1,1
7223,a264,-1,1
7225,a172,-1,1
7226,a235,-1,1
7229,a171,-1,1
7231,a107,-1,1
7232,a191,-1,1
7234,a177,-1,1
7235,a172,-1,1
7236,a191,-1,1
7238,a101,-1,1
7240,a174,-1,1
7242,a146,-1,1
7245,a68,-1,1
7246,a146,-1,1
7249,a290,-1,1
7251,a132,-1,1
7254,a235,-1,1
7256,a270,-1,1
7259,a132,-1,1
7262,a219,-1,1
7264,a235,-1,1
7265,a172,-1,1
7267,a101,-1,1
7268,a220,-1,1
7269,a107,-1,1
7271,a132,-1,1
7272,a285,-1,1
7274,a174,-1,1
7275,a139,-1,1
7278,a235,-1,1
7279,a298,-1,1
7282,a250,-1,1
7284,a260,-1,1
7285,a117,-1,1
7288,a285,-1,1
7289,a191,-1,1
7292,a117,-1,1
7294,a107,-1,1
7297,a285,-1,1
7299,a30,-1,1
7301,a250,-1,1
7302,a250,-1,1
7304,a125,-1,1
7305,a191,-1,1
7307,a238,-1,1
7310,a130,-1,1
7312,a250,-1,1
7314,a121,-1,1
7317,a132,-1,1
7320,a166,-1,1
7321,a134,-1,1
7323,a298,-1,1
7326,a146,-1,1
7329,a174,-1,1
7331,a172,-1,1
7333,a264,-1,1
7335,a238,-1,1
7336,a295,-1,1
7339,a94,-1,1
7340,a139,-1,1
7342,a107,-1,1
7343,a298,-1,1
7346,a146,-1,1
7348,a264,-1,1
7351,a159,-1,1
7354,a238,-1,1
7355,a285,-1,1
7358,a201,-1,1
7359,a107,-1,1
7362,a177,-1,1
7364,a146,-1,1
7366,a264,-1,1
7368,a146,-1,1
7370,a250,-1,1
7371,a298,-1,1
7372,a115,-1,1
7373,a131,-1,1
7375,a285,-1,1
7377,a238,-1,1
7378,a177,-1,1
7381,a172,-1,1
7383,a172,-1,1
7386,a219,-1,1
7387,a219,-1,1
7389,a264,-1,1
7391,a174,-1,1
7393,a114,-1,1
7395,a264,-1,1
7396,a270,-1,1
7398,a285,-1,1
7399,a68,-1,1
7401,a191,-1,1
7402,a107,-1,1
7405,a230,-1,1
7406,a270,-1,1
7408,a29,-1,1
7410,a298,-1,1
7413,a174,-1,1
7414,a130,-1,1
7415,a256,-1,1
7416,a146,-1,1
7417,a37,-1,1
7419,a117,-1,1
7421,a276,-1,1
7422,a270,-1,1
7425,a41,-1,1
7428,a250,-1,1
7431,a55,-1,1
7434,a132,-1,1
7436,a117,-1,1
7439,a117,-1,1
7441,a270,-1,1
7442,a132,-1,1
7443,a219,-1,1
7446,a270,-1,1
7448,a285,-1,1
7450,a132,-1,1
7453,a264,-1,1
7455,a174,-1,1
7474,a109,-1,1
7475,a281,-1,1
7478,a282,-1,1
7480,a249,-1,1
7483,a10,-1,1
7486,a160,-1,1
7488,a223,-1,1
7490,a120,-1,1
7493,a143,-1,1
7496,a192,-1,1
7499,a218,-1,1
7502,a218,-1,1
7503,a296,-1,1
7505,a119,-1,1
7508,a186,-1,1
7509,a241,-1,1
7511,a218,-1,1
7514,a218,-1,1
7515,a218,-1,1
7517,a96,-1,1
7520,a272,-1,1
7521,a120,-1,1
7523,a29,-1,1
7526,a281,-1,1
7528,a95,-1,1
7531,a213,-1,1
7533,a249,-1,1
7536,a120,-1,1
7537,a272,-1,1
7538,a196,-1,1
7539,a60,-1,1
7540,a296,-1,1
7542,a210,-1,1
7544,a218,-1,1
7545,a171,-1,1
7548,a296,-1,1
7551,a160,-1,1
7554,a192,-1,1
7556,a216,-1,1
7559,a158,-1,1
7560,a120,-1,1
7561,a119,-1,1
7564,a255,-1,1
7567,a281,-1,1
7574,a122,-1,1
7575,a23,-1,1
7577,a105,-1,1
7578,a247,-1,1
7579,a129,-1,1
7580,a68,-1,1
7581,a33,-1,1
7582,a77,-1,1
7584,a23,-1,1
7587,a33,-1,1
7590,a235,-1,1
7592,a153,-1,1
7593,a105,-1,1
7595,a112,-1,1
7596,a265,-1,1
7619,a53,-1,1
7621,a115,-1,1
7624,a279,-1,1
7626,a4,-1,1
7628,a106,-1,1
7629,a189,-1,1
7632,a57,-1,1
7633,a57,-1,1
7636,a110,-1,1
7639,a53,-1,1
7642,a271,-1,1
7644,a5,-1,1
7647,a102,-1,1
7650,a268,-1,1
7652,a152,-1,1
7654,a226,-1,1
7655,a154,-1,1
7656,a138,-1,1
7658,a205,-1,1
7669,a285,-1,1
7672,a117,-1,1
7675,a172,-1,1
7678,a139,-1,1
7679,a139,-1,1
7681,a112,-1,1
7682,a68,-1,1
7683,a270,-1,1
7684,a284,-1,1
7686,a253,-1,1
7688,a270,-1,1
7690,a68,-1,1
7693,a172,-1,1
7695,a257,-1,1
7697,a177,-1,1
7700,a36,-1,1
7702,a68,-1,1
7703,a219,-1,1
7706,a132,-1,1
7707,a37,-1,1
7710,a37,-1,1
7713,a68,-1,1
7716,a117,-1,1
7718,a5,-1,1
7720,a174,-1,1
7723,a177,-1,1
7726,a285,-1,1
7729,a68,-1,1
7753,a68,-1,1
7756,a240,-1,1
7758,a157,-1,1
7761,a68,-1,1
7764,a68,-1,1
7767,a208,-1,1
7770,a64,-1,1
7772,a240,-1,1
7773,a68,-1,1
7774,a188,-1,1
7775,a232,-1,1
7776,a157,-1,1
7778,a141,-1,1
7779,a31,-1,1
7781,a11,-1,1
7784,a92,-1,1
7785,a34,-1,1
7786,a68,-1,1
7789,a71,-1,1
7790,a34,-1,1
7793,a32,-1,1
7796,a18,-1,1
7799,a11,-1,1
7800,a163,-1,1
7803,a188,-1,1
7806,a57,-1,1
7809,a165,-1,1
7811,a157,-1,1
7812,a240,-1,1
7815,a18,-1,1
7816,a283,-1,1
7817,a240,-1,1
7820,a68,-1,1
7823,a232,-1,1
7824,a232,-1,1
7826,a157,-1,1
7827,a79,-1,1
7830,a124,-1,1
7833,a240,-1,1
7834,a64,-1,1
7835,a34,-1,1
7837,a226,-1,1
7839,a188,-1,1
7840,a232,-1,1
7843,a37,-1,1
7844,a11,-1,1
7847,a232,-1,1
7848,a64,-1,1
7851,a15,-1,1
7852,a162,-1,1
7855,a208,-1,1
7856,a260,-1,1
7859,a165,-1,1
7860,a232,-1,1
7861,a136,-1,1
7863,a160,-1,1
7865,a260,-1,1
7868,a232,-1,1
7871,a157,-1,1
7874,a64,-1,1
7875,a68,-1,1
7876,a165,-1,1
7878,a162,-1,1
7879,a157,-1,1
7882,a240,-1,1
7885,a48,-1,1
7886,a119,-1,1
7888,a15,-1,1
7891,a68,-1,1
7893,a18,-1,1
7895,a11,-1,1
7897,a74,-1,1
7900,a157,-1,1
7901,a260,-1,1
7903,a165,-1,1
7906,a232,-1,1
7908,a188,-1,1
7911,a254,-1,1
7912,a260,-1,1
7914,a71,-1,1
7915,a181,-1,1
7917,a160,-1,1
7920,a210,-1,1
7923,a260,-1,1
7925,a34,-1,1
7926,a157,-1,1
7929,a43,-1,1
7930,a188,-1,1
7932,a232,-1,1
7935,a66,-1,1
7938,a208,-1,1
7939,a64,-1,1
7940,a208,-1,1
7943,a162,-1,1
7946,a71,-1,1
7947,a295,-1,1
7948,a34,-1,1
7949,a140,-1,1
7951,a18,-1,1
7953,a240,-1,1
7955,a64,-1,1
7956,a11,-1,1
7957,a34,-1,1
7960,a64,-1,1
7962,a119,-1,1
7965,a162,-1,1
7968,a11,-1,1
7971,a141,-1,1
7984,a255,-1,1
7987,a116,-1,1
7990,a126,-1,1
7993,a276,-1,1
7995,a116,-1,1
7996,a126,-1,1
7997,a128,-1,1
7998,a126,-1,1
8000,a224,-1,1
8002,a126,-1,1
8003,a287,-1,1
8006,a287,-1,1
8007,a116,-1,1
8008,a202,-1,1
8010,a178,-1,1
8013,a289,-1,1
8014,a17,-1,1
8017,a41,-1,1
8020,a116,-1,1
8021,a262,-1,1
8023,a283,-1,1
8024,a289,-1,1
8026,a72,-1,1
8028,a276,-1,1
8031,a126,-1,1
8033,a289,-1,1
8035,a278,-1,1
8036,a291,-1,1
8038,a41,-1,1
8039,a142,-1,1
8042,a41,-1,1
8045,a298,-1,1
8048,a262,-1,1
8051,a291,-1,1
8054,a126,-1,1
8056,a26,-1,1
8059,a116,-1,1
8061,a41,-1,1
8064,a298,-1,1
8066,a17,-1,1
8068,a126,-1,1
8071,a298,-1,1
8074,a222,-1,1
8075,a278,-1,1
8078,a202,-1,1
8079,a41,-1,1
8082,a206,-1,1
8084,a287,-1,1
8087,a283,-1,1
8088,a255,-1,1
8091,a255,-1,1
8093,a112,-1,1
8096,a15,-1,1
8098,a228,-1,1
8100,a278,-1,1
8101,a291,-1,1
8102,a140,-1,1
8103,a261,-1,1
8105,a12,-1,1
8108,a259,-1,1
8110,a116,-1,1
8112,a255,-1,1
8113,a238,-1,1
8115,a17,-1,1
8117,a289,-1,1
8120,a283,-1,1
8121,a259,-1,1
8124,a298,-1,1
8125,a41,-1,1
8126,a298,-1,1
8127,a298,-1,1
8129,a128,-1,1
8130,a298,-1,1
8132,a276,-1,1
8134,a178,-1,1
8135,a262,-1,1
8136,a128,-1,1
8137,a202,-1,1
8138,a291,-1,1
8141,a272,-1,1
8143,a133,-1,1
8144,a255,-1,1
8147,a80,-1,1
8148,a267,-1,1
8150,a133,-1,1
8151,a126,-1,1
8152,a126,-1,1
8154,a278,-1,1
8155,a83,-1,1
8157,a68,-1,1
8164,a226,-1,1
8166,a33,-1,1
8169,a124,-1,1
8186,a105,-1,1
8188,a189,-1,1
8190,a247,-1,1
8202,a171,-1,1
8205,a171,-1,1
8207,a232,-1,1
8210,a44,-1,1
8211,a83,-1,1
8214,a88,-1,1
8216,a82,-1,1
8219,a34,-1,1
8221,a53,-1,1
8224,a8,-1,1
8226,a67,-1,1
8227,a251,-1,1
8229,a8,-1,1
8232,a98,-1,1
8233,a188,-1,1
8236,a44,-1,1
8237,a199,-1,1
8240,a83,-1,1
8242,a159,-1,1
8262,a238,-1,1
8264,a107,-1,1
8265,a270,-1,1
8268,a264,-1,1
8271,a238,-1,1
8272,a219,-1,1
8273,a117,-1,1
8275,a238,-1,1
8277,a107,-1,1
8278,a270,-1,1
8281,a138,-1,1
8284,a238,-1,1
8286,a130,-1,1
8289,a264,-1,1
8292,a177,-1,1
8294,a270,-1,1
8296,a177,-1,1
8299,a101,-1,1
8300,a37,-1,1
8301,a177,-1,1
8303,a107,-1,1
8305,a68,-1,1
8308,a139,-1,1
8310,a117,-1,1
8313,a172,-1,1
8314,a238,-1,1
8317,a146,-1,1
8318,a238,-1,1
8319,a298,-1,1
8321,a174,-1,1
8324,a107,-1,1
8325,a132,-1,1
8326,a298,-1,1
8327,a107,-1,1
8329,a177,-1,1
8330,a107,-1,1
8331,a270,-1,1
8334,a285,-1,1
8335,a186,-1,1
8337,a285,-1,1
8340,a270,-1,1
8343,a211,-1,1
8345,a219,-1,1
8346,a174,-1,1
8347,a132,-1,1
8348,a264,-1,1
8350,a107,-1,1
8351,a130,-1,1
8353,a146,-1,1
8355,a139,-1,1
8356,a139,-1,1
8357,a130,-1,1
8359,a214,-1,1
8360,a250,-1,1
8362,a177,-1,1
8363,a285,-1,1
8364,a117,-1,1
8367,a117,-1,1
8369,a146,-1,1
8370,a37,-1,1
8371,a250,-1,1
8373,a174,-1,1
8374,a270,-1,1
8375,a285,-1,1
8376,a58,-1,1
8378,a37,-1,1
8381,a146,-1,1
8384,a238,-1,1
8387,a146,-1,1
8390,a107,-1,1
8392,a91,-1,1
8395,a250,-1,1
8397,a130,-1,1
8398,a172,-1,1
8399,a177,-1,1
8402,a191,-1,1
8405,a146,-1,1
8407,a172,-1,1
8409,a68,-1,1
8410,a257,-1,1
8413,a174,-1,1
8414,a108,-1,1
8415,a139,-1,1
8417,a139,-1,1
8420,a177,-1,1
8421,a37,-1,1
8424,a270,-1,1
8426,a177,-1,1
8428,a7,-1,1
8429,a132,-1,1
8431,a172,-1,1
8434,a285,-1,1
8437,a117,-1,1
8438,a298,-1,1
8439,a174,-1,1
8440,a264,-1,1
8442,a37,-1,1
8443,a238,-1,1
8445,a219,-1,1
8447,a25,-1,1
8448,a278,-1,1
8449,a139,-1,1
8452,a167,-1,1
8454,a37,-1,1
8457,a174,-1,1
8460,a191,-1,1
8461,a250,-1,1
8462,a99,-1,1
8468,a96,-1,1
8471,a48,-1,1
8473,a148,-1,1
8476,a265,-1,1
8479,a205,-1,1
8480,a48,-1,1
8482,a284,-1,1
8483,a284,-1,1
8485,a284,-1,1
8487,a226,-1,1
8489,a235,-1,1
8492,a275,-1,1
8493,a141,-1,1
8496,a198,-1,1
8498,a265,-1,1
8499,a161,-1,1
8501,a168,-1,1
8502,a284,-1,1
8505,a226,-1,1
8508,a148,-1,1
8510,a63,-1,1
8513,a48,-1,1
8514,a96,-1,1
8515,a63,-1,1
8516,a265,-1,1
8518,a289,-1,1
8521,a200,-1,1
8524,a161,-1,1
8525,a171,-1,1
8527,a96,-1,1
8530,a275,-1,1
8531,a58,-1,1
8532,a17,-1,1
8534,a148,-1,1
8536,a141,-1,1
8537,a294,-1,1
8539,a205,-1,1
8542,a235,-1,1
8545,a148,-1,1
